pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_spectype,st_teff,st_rad,st_mass,st_met,sy_dist,st_spectype_main,st_spectype_encoded,Habitability_Score,temp_deviance,rad_deviance,Stellar_Compatibility,Is_Habitable
Kepler-771 b,Kepler-771,1.0,1.0,Transit,2016.0,8.7348852,2.3,191.96932,797.0,0.10086,G0 V,5782.0,1.4995,1.04,-0.0039,1393.85,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-771 b,Kepler-771,1.0,1.0,Transit,2016.0,8.73485836,1.67,191.96932,890.0,0.0843,G0 V,5982.0,0.96,1.047,-0.04,1393.85,G,3,0.2659378001034203,2.0902777777777777,0.6699999999999999,1.0,0
Kepler-771 b,Kepler-771,1.0,1.0,Transit,2016.0,8.73485836,1.67,191.96932,890.0,0.0843,G0 V,5982.0,0.96,1.047,-0.04,1393.85,G,3,0.2659378001034203,2.0902777777777777,0.6699999999999999,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99207337,2.888,191.96932,797.0,0.11153,G0 V,5641.0,1.783,1.095,0.12,1130.21,G,3,0.21480610765366098,1.7673611111111112,1.888,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99202622,2.3,191.96932,797.0,0.10086,G0 V,5567.78,1.85723,0.98,0.1108,1130.21,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99178,2.13,191.96932,857.0,0.105,G0 V,5685.0,1.23,0.91,-0.0039,1130.21,G,3,0.24356415547511923,1.9756944444444444,1.13,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99207337,1.96,191.96932,855.0,0.1056,G0 V,5721.0,1.212,0.928,-0.06,1130.21,G,3,0.2545338848234171,1.96875,0.96,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99204853,2.03,191.96932,866.0,0.1071,G0 V,5765.0,1.242,0.968,0.0,1130.21,G,3,0.24771210348861214,2.0069444444444446,1.0299999999999998,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99207337,1.96,191.96932,855.0,0.1056,G0 V,5721.0,1.212,0.928,-0.06,1130.21,G,3,0.2545338848234171,1.96875,0.96,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99204853,2.3,191.96932,797.0,0.10086,G0 V,5567.78,1.85723,0.98,0.1108,1130.21,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.9920768985,2.3,191.96932,797.0,0.10086,G0 V,5567.78,1.85723,0.98,0.1108,1130.21,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,10.3392924,2.98,191.96932,797.0,0.10086,G0 V,5641.0,1.827,0.959,-0.0039,1130.21,G,3,0.21064333986717768,1.7673611111111112,1.98,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99207337,1.96,191.96932,855.0,0.1056,G0 V,5721.0,1.212,0.928,-0.06,1130.21,G,3,0.2545338848234171,1.96875,0.96,1.0,0
Kepler-772 b,Kepler-772,1.0,1.0,Transit,2016.0,12.99207337,1.82,191.96932,797.0,0.10086,G0 V,5714.0,1.11,0.98,0.03,1130.21,G,3,0.2787564365635526,1.7673611111111112,0.8200000000000001,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749105745,1.68,191.96932,1160.0,0.047,G0 V,5751.0,0.983,0.987,0.06,547.026,G,3,0.2124144441822044,3.0277777777777777,0.6799999999999999,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749100061,1.52,191.96932,1238.0,0.0465,G0 V,5735.0,1.114,0.949,0.0,547.026,G,3,0.20752867931054364,3.298611111111111,0.52,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.74907923,2.3,191.96932,797.0,0.10086,G0 V,5665.91,1.15785,1.007,0.0421,547.026,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.7490924547,2.3,191.96932,797.0,0.10086,G0 V,5665.91,1.15785,1.007,0.0421,547.026,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749100061,1.43,191.96932,797.0,0.10086,G0 V,5850.0,1.01,1.04,0.05,547.026,G,3,0.31275791668476605,1.7673611111111112,0.42999999999999994,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749103,1.57,191.96932,1196.0,0.047,G0 V,5746.0,1.05,1.011,-0.0039,547.026,G,3,0.21173979531819784,3.1527777777777777,0.5700000000000001,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749100061,1.425,191.96932,797.0,0.04682,G0 V,5736.0,1.043,0.973,0.04,547.026,G,3,0.3132477702849684,1.7673611111111112,0.42500000000000004,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749105745,2.3,191.96932,797.0,0.10086,G0 V,5665.91,1.15785,1.007,0.0421,547.026,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749100061,1.52,191.96932,1238.0,0.0465,G0 V,5735.0,1.114,0.949,0.0,547.026,G,3,0.20752867931054364,3.298611111111111,0.52,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,3.749100061,1.52,191.96932,1238.0,0.0465,G0 V,5735.0,1.114,0.949,0.0,547.026,G,3,0.20752867931054364,3.298611111111111,0.52,1.0,0
Kepler-773 b,Kepler-773,1.0,1.0,Transit,2016.0,10.3392924,1.809,191.96932,797.0,0.10086,G0 V,5736.0,1.056,0.959,-0.0039,547.026,G,3,0.2796138222432796,1.7673611111111112,0.8089999999999999,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,10.3392924,2.277,191.96932,797.0,0.10086,G0 V,6513.0,1.862,0.959,-0.0039,917.804,G,3,0.247257841851137,1.7673611111111112,1.2770000000000001,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.08956602,3.51,191.96932,1422.0,0.1114,G0 V,6353.0,2.867,1.497,-0.1,917.804,G,3,0.1342732460557234,3.9375,2.51,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895723,2.49,191.96932,1204.0,0.1068,G0 V,6350.0,1.974,1.322,-0.08,917.804,G,3,0.17634956402468893,3.1805555555555554,1.4900000000000002,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895066574,2.3,191.96932,797.0,0.10086,G0 V,6439.23,1.91129,1.3,-0.1341,917.804,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.08942,2.2,191.96932,1084.0,0.107,G0 V,6405.0,1.58,1.318,-0.0039,917.804,G,3,0.20145495243424735,2.763888888888889,1.2000000000000002,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.08956602,2.3,191.96932,797.0,0.10086,G0 V,6439.23,1.91129,1.3,-0.1341,917.804,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895723,2.49,191.96932,1204.0,0.1068,G0 V,6350.0,1.974,1.322,-0.08,917.804,G,3,0.17634956402468893,3.1805555555555554,1.4900000000000002,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895723,3.17,191.96932,797.0,0.10086,G0 V,6403.0,2.42,1.57,0.04,917.804,G,3,0.20253734282258293,1.7673611111111112,2.17,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895723,2.301,191.96932,797.0,0.1082,G0 V,6513.0,1.825,1.373,-0.02,917.804,G,3,0.24579922300134507,1.7673611111111112,1.3010000000000002,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.08959512,2.3,191.96932,797.0,0.10086,G0 V,6439.23,1.91129,1.3,-0.1341,917.804,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-774 b,Kepler-774,1.0,1.0,Transit,2016.0,11.0895723,2.49,191.96932,1204.0,0.1068,G0 V,6350.0,1.974,1.322,-0.08,917.804,G,3,0.17634956402468893,3.1805555555555554,1.4900000000000002,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868926,1.19,191.96932,1614.0,0.0187,G0 V,5487.0,0.832,0.924,0.0,398.676,G,3,0.17258737235725585,4.604166666666667,0.18999999999999995,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.97487027,2.3,191.96932,797.0,0.10086,G0 V,5362.23,0.852051,0.928,0.0293,398.676,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.9748764,1.41,191.96932,1643.0,0.019,G0 V,5480.0,0.878,0.928,-0.0039,398.676,G,3,0.1635360119926409,4.704861111111111,0.4099999999999999,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868926,1.192,191.96932,797.0,0.01834,G0 V,5354.0,0.834,0.864,-0.04,398.676,G,3,0.33791077278316456,1.7673611111111112,0.19199999999999995,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868926,1.19,191.96932,1614.0,0.0187,G0 V,5487.0,0.832,0.924,0.0,398.676,G,3,0.17258737235725585,4.604166666666667,0.18999999999999995,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,10.3392924,1.169,191.96932,797.0,0.10086,G0 V,5354.0,0.842,0.959,-0.0039,398.676,G,3,0.34055756841896145,1.7673611111111112,0.16900000000000004,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868896,2.3,191.96932,797.0,0.10086,G0 V,5362.23,0.852051,0.928,0.0293,398.676,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.9748704772,2.3,191.96932,797.0,0.10086,G0 V,5362.23,0.852051,0.928,0.0293,398.676,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868896,1.16,191.96932,1612.0,0.0187,G0 V,5487.0,0.832,0.924,0.0,398.676,G,3,0.17369487600115796,4.597222222222222,0.15999999999999992,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868926,1.19,191.96932,1614.0,0.0187,G0 V,5487.0,0.832,0.924,0.0,398.676,G,3,0.17258737235725585,4.604166666666667,0.18999999999999995,1.0,0
Kepler-775 b,Kepler-775,1.0,1.0,Transit,2016.0,0.974868926,1.19,191.96932,797.0,0.10086,G0 V,5468.0,0.84,0.92,-0.04,398.676,G,3,0.33813929460386044,1.7673611111111112,0.18999999999999995,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89721006,1.48,191.96932,904.0,0.0523,G0 V,5093.0,0.847,0.794,0.08,727.904,G,3,0.276327909118821,2.138888888888889,0.48,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,10.3392924,1.371,191.96932,797.0,0.10086,G0 V,5083.0,0.785,0.959,-0.0039,727.904,G,3,0.3186376470379975,1.7673611111111112,0.371,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89718784,1.38,191.96932,904.0,0.0523,G0 V,5093.0,0.847,0.794,0.08,727.904,G,3,0.2841806125670982,2.138888888888889,0.3799999999999999,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.897134,1.5,191.96932,841.0,0.051,G0 V,5023.0,0.73,0.74,-0.0039,727.904,G,3,0.2923857868020305,1.9201388888888888,0.5,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89718784,1.38,191.96932,904.0,0.0523,G0 V,5093.0,0.847,0.794,0.08,727.904,G,3,0.2841806125670982,2.138888888888889,0.3799999999999999,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89718784,1.28,191.96932,797.0,0.10086,G0 V,5071.0,0.78,0.83,0.05,727.904,G,3,0.3281527733467025,1.7673611111111112,0.28,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89721006,2.3,191.96932,797.0,0.10086,G0 V,4944.0,0.824551,0.81,-0.0039,727.904,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.897159726,2.3,191.96932,797.0,0.10086,G0 V,4944.0,0.824551,0.81,-0.0039,727.904,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-776 b,Kepler-776,1.0,1.0,Transit,2016.0,4.89718784,1.38,191.96932,904.0,0.0523,G0 V,5093.0,0.847,0.794,0.08,727.904,G,3,0.2841806125670982,2.138888888888889,0.3799999999999999,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812599,1.51,191.96932,590.0,0.0526,G0 V,4065.0,0.57,0.59,-0.13,443.106,G,3,0.3908370426663771,1.0486111111111112,0.51,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812599,1.47,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.56,0.58,-0.17,443.106,G,3,0.30889356042730276,1.7673611111111112,0.47,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812616,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.672976,0.63,-0.0039,443.106,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.7280724443,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.672976,0.63,-0.0039,443.106,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812616,1.38,191.96932,569.0,0.0519,G0 V,4045.3500000000004,0.548,0.567,-0.14,443.106,G,3,0.42450327221272327,0.9756944444444444,0.3799999999999999,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812599,1.51,191.96932,590.0,0.0526,G0 V,4065.0,0.57,0.59,-0.13,443.106,G,3,0.3908370426663771,1.0486111111111112,0.51,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.73,1.62,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,443.106,G,3,0.29521505596785436,1.7673611111111112,0.6200000000000001,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.728256,1.58,191.96932,588.0,0.052,G0 V,4149.0,0.537,0.564,-0.0039,443.106,G,3,0.38143674507310865,1.0416666666666667,0.5800000000000001,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,10.3392924,1.619,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.641,0.959,-0.0039,443.106,G,3,0.29530223363328384,1.7673611111111112,0.619,1.0,0
Kepler-777 b,Kepler-777,1.0,1.0,Transit,2016.0,5.72812599,1.51,191.96932,590.0,0.0526,G0 V,4065.0,0.57,0.59,-0.13,443.106,G,3,0.3908370426663771,1.0486111111111112,0.51,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.7557271155,2.3,191.96932,797.0,0.10086,G0 V,5098.0,0.796643,0.86,-0.0039,938.168,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75577,1.7,191.96932,943.0,0.045,G0 V,5278.0,0.74,0.84,-0.0039,938.168,G,3,0.2516162851651232,2.2743055555555554,0.7,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,10.3392924,1.581,191.96932,797.0,0.10086,G0 V,5315.0,0.788,0.959,-0.0039,938.168,G,3,0.29865357015455324,1.7673611111111112,0.581,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574426,1.72,191.96932,977.0,0.0453,G0 V,5311.0,0.788,0.884,-0.04,938.168,G,3,0.24316930662974096,2.392361111111111,0.72,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574426,1.72,191.96932,977.0,0.0453,G0 V,5311.0,0.788,0.884,-0.04,938.168,G,3,0.24316930662974096,2.392361111111111,0.72,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574267,1.58,191.96932,977.0,0.0453,G0 V,5311.0,0.788,0.884,-0.04,938.168,G,3,0.25173944966959194,2.392361111111111,0.5800000000000001,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574267,2.3,191.96932,797.0,0.10086,G0 V,5098.0,0.796643,0.86,-0.0039,938.168,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574426,1.72,191.96932,977.0,0.0453,G0 V,5311.0,0.788,0.884,-0.04,938.168,G,3,0.24316930662974096,2.392361111111111,0.72,1.0,0
Kepler-778 b,Kepler-778,1.0,1.0,Transit,2016.0,3.75574426,1.68,191.96932,797.0,0.10086,G0 V,5102.0,0.77,0.81,-0.09,938.168,G,3,0.2900769509689376,1.7673611111111112,0.6799999999999999,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.0971541272,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.549523,0.544826,-0.0039,283.155,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,10.3392924,1.037,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.544,0.959,-0.0039,283.155,G,3,0.3565874580266846,1.7673611111111112,0.03699999999999992,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09712124,0.74,191.96932,425.0,0.0533,G0 V,4045.3500000000004,0.389,0.4,-0.16,283.155,G,3,0.5761382731855645,0.4756944444444444,0.26,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.097028,1.15,191.96932,525.0,0.059,G0 V,4045.3500000000004,0.517,0.541,-0.0039,283.155,G,3,0.5068637803590286,0.8229166666666666,0.1499999999999999,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09714223,0.92,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.44,0.46,-0.43,283.155,G,3,0.35120238037168916,1.7673611111111112,0.07999999999999996,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09714223,0.83,191.96932,428.0,0.0537,G0 V,4045.3500000000004,0.4,0.41,-0.07,283.155,G,3,0.6038242200603824,0.4861111111111111,0.17000000000000004,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09714223,0.83,191.96932,428.0,0.0537,G0 V,4045.3500000000004,0.4,0.41,-0.07,283.155,G,3,0.6038242200603824,0.4861111111111111,0.17000000000000004,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09712124,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.549523,0.544826,-0.0039,283.155,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-779 b,Kepler-779,2.0,1.0,Transit,2016.0,7.09714223,0.83,191.96932,428.0,0.0537,G0 V,4045.3500000000004,0.4,0.41,-0.07,283.155,G,3,0.6038242200603824,0.4861111111111111,0.17000000000000004,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500744,1.16,191.96932,797.0,0.10086,G,5089.0,0.74,0.81,-0.14,124.376,G,3,0.3416045926839683,1.7673611111111112,0.15999999999999992,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500745,1.201,191.96932,2223.0,0.00901,G0 V,5058.0,0.7475,0.779,-0.18,124.376,G,3,0.1262666119511348,6.71875,0.20100000000000007,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500744,1.1209,191.96932,797.0,0.10086,G0 V,5089.0,0.75,0.84,-0.14,124.376,G,3,0.3462290843971863,1.7673611111111112,0.12090000000000001,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500744,1.2,191.96932,797.0,0.10086,G0 V,5121.0,0.74,0.83,-0.08,124.376,G,3,0.3369997659723848,1.7673611111111112,0.19999999999999996,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.355,1.173,191.96932,2250.0,0.10086,G0 V,5058.0,0.737,0.758,-0.18,124.376,G,3,0.12522697389017595,6.8125,0.17300000000000004,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500744,2.3,191.96932,797.0,0.10086,G0 V,5076.34,0.728829,0.85,0.0352,124.376,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.355,1.228,191.96932,797.0,0.10086,G0 V,5121.0,0.7475,0.779,-0.08,124.376,G,3,0.33384956367716745,1.7673611111111112,0.22799999999999998,1.0,0
Kepler-78 b,Kepler-78,2.0,1.0,Transit,2013.0,0.35500744,1.2,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.83,-0.0039,124.376,G,3,0.3369997659723848,1.7673611111111112,0.19999999999999996,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677375164,0.97,191.96932,2173.0,0.0149,G0 V,5735.0,1.099,0.955,0.02,557.652,G,3,0.13201078088043855,6.545138888888889,0.030000000000000027,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677375164,0.97,191.96932,2173.0,0.0149,G0 V,5735.0,1.099,0.955,0.02,557.652,G,3,0.13201078088043855,6.545138888888889,0.030000000000000027,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677374687,0.9,191.96932,2099.0,0.015,G0 V,5718.0,1.037,0.974,0.08,557.652,G,3,0.13535106682958925,6.288194444444445,0.09999999999999998,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677375164,0.97,191.96932,2173.0,0.0149,G0 V,5735.0,1.099,0.955,0.02,557.652,G,3,0.13201078088043855,6.545138888888889,0.030000000000000027,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677374687,2.3,191.96932,797.0,0.10086,G0 V,5846.26,1.03547,0.959,0.136,557.652,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677375164,0.89,191.96932,797.0,0.10086,G0 V,5769.0,1.02,1.01,0.05,557.652,G,3,0.34754066708500264,1.7673611111111112,0.10999999999999999,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.6773911,1.1,191.96932,2154.0,0.015,G0 V,5731.0,1.09,1.003,-0.0039,557.652,G,3,0.1319406267179769,6.479166666666667,0.10000000000000009,1.0,0
Kepler-780 b,Kepler-780,1.0,1.0,Transit,2016.0,0.677378275,2.3,191.96932,797.0,0.10086,G0 V,5846.26,1.03547,0.959,0.136,557.652,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.2140732,2.72,191.96932,628.0,0.1016,G0 V,5330.0,0.726,0.806,-0.32,1064.47,G,3,0.25637373593505197,1.1805555555555556,1.7200000000000002,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,10.3392924,3.025,191.96932,797.0,0.10086,G0 V,5341.0,0.795,0.959,-0.0039,1064.47,G,3,0.20866541081002754,1.7673611111111112,2.025,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.21409607,2.77,191.96932,629.0,0.1019,G0 V,5333.0,0.728,0.813,-0.32,1064.47,G,3,0.2529066704134322,1.1840277777777777,1.77,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.21404536,2.3,191.96932,797.0,0.10086,G0 V,5160.0,0.804409,0.87,-0.0039,1064.47,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.2140732,2.72,191.96932,628.0,0.1016,G0 V,5330.0,0.726,0.806,-0.32,1064.47,G,3,0.25637373593505197,1.1805555555555556,1.7200000000000002,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.2141142531,2.3,191.96932,797.0,0.10086,G0 V,5160.0,0.804409,0.87,-0.0039,1064.47,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.21415,2.88,191.96932,639.0,0.104,G0 V,5363.0,0.759,0.861,-0.0039,1064.47,G,3,0.24397682220189082,1.21875,1.88,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.21409607,2.3,191.96932,797.0,0.10086,G0 V,5160.0,0.804409,0.87,-0.0039,1064.47,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.2140732,2.89,191.96932,797.0,0.10086,G0 V,5162.0,0.78,0.81,-0.1,1064.47,G,3,0.21471386395491007,1.7673611111111112,1.8900000000000001,1.0,0
Kepler-781 b,Kepler-781,1.0,1.0,Transit,2016.0,13.2140732,2.72,191.96932,628.0,0.1016,G0 V,5330.0,0.726,0.806,-0.32,1064.47,G,3,0.25637373593505197,1.1805555555555556,1.7200000000000002,1.0,0
Kepler-782 b,Kepler-782,1.0,1.0,Transit,2016.0,51.997325585,3.495,191.96932,797.0,0.54494,G0 V,5684.0,1.112,0.856,-0.22,446.844,G,3,0.19002876824408138,1.7673611111111112,2.495,1.0,0
Kepler-782 b,Kepler-782,1.0,1.0,Transit,2016.0,51.997325585,3.73,191.96932,390.0,0.5692,G0 V,6126.0,1.186,0.976,-0.28,446.844,G,3,0.2448479902060804,0.3541666666666667,2.73,1.0,0
Kepler-782 b,Kepler-782,1.0,1.0,Transit,2016.0,51.997325585,2.3,191.96932,797.0,0.10086,G0 V,5681.6,1.17135,1.01,-0.3066,446.844,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
Kepler-782 b,Kepler-782,1.0,1.0,Transit,2016.0,51.997325585,3.21,191.96932,797.0,0.10086,G0 V,5867.0,1.01,0.98,-0.14,446.844,G,3,0.20090967435890278,1.7673611111111112,2.21,1.0,0
Kepler-782 b,Kepler-782,1.0,1.0,Transit,2016.0,51.997325585,2.3,191.96932,797.0,0.10086,G0 V,5681.6,1.17135,1.01,-0.3066,446.844,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
