pl_orbper,pl_rade,pl_eqt,st_teff,st_lum,pl_dens,pl_insol,st_met,st_spectype,st_spectral_score,pl_bmasse,sy_dist
2.278574952,14.77319991,1346.07,4879.0,-0.08124,1.307,775.8849,-0.0014,Unknown,0.0,0,0
2.2783152,9.52765,1260.0,5200.0,-0.08124,0.95,86.27,0.18,K,2.0,0,0
1.76903814,2.3,797.0,4900.0,-0.08124,1.307,86.27,-0.04,K,2.0,0,0
1.7690381,10.0881,1200.0,4900.0,-0.08124,1.6,86.27,-0.04,K,2.0,0,0
1.769012105,10.50455992,1073.11,4683.0,-0.08124,1.307,313.4012,-0.0014,Unknown,0.0,0,0
1.76903814,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.602749818,11.72365754,1282.56,5909.0,-0.08124,1.307,639.4923,-0.0014,Unknown,0.0,0,0
4.602744,2.3,797.0,5702.0,-0.08124,1.307,86.27,0.092,G,3.0,0,0
4.6027435,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.60273,12.498035,1404.0,5702.0,-0.08124,0.263,86.27,0.092,G,3.0,0,0
8.803809,8.47398941,797.0,5555.0,-0.13906,0.831,86.27,0.099,Unknown,0.0,0,0
8.803843,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.80381,8.092898,940.0,5460.0,-0.08124,0.96,86.27,0.11,G,3.0,0,0
8.803544,8.96718456,797.0,5437.0,-0.08124,1.307,86.27,0.35,Unknown,0.0,0,0
8.8036803,8.9006,813.0,5701.0,-0.08124,1.307,72.699,-0.0014,Unknown,0.0,0,0
8.80381,8.0704661,797.0,5460.0,-0.08124,1.307,86.27,0.11,Unknown,0.0,0,0
34.527,2.3,797.0,5437.0,-0.08124,1.307,86.27,0.35,Unknown,0.0,0,0
34.524,2.3,797.0,5555.0,-0.13906,1.307,86.27,0.099,Unknown,0.0,0,0
34.516,2.3,590.0,5460.0,-0.08124,1.307,86.27,0.11,G,3.0,0,0
1.332825183,15.32069155,1689.34,5595.4,-0.08124,1.307,1924.8045,-0.0014,Unknown,0.0,0,0
1.332813,15.24421375,1855.0,5750.0,-0.08124,0.49,1966.0,0.0,Unknown,0.0,0,0
3.7521,15.457211,797.0,6300.0,-0.08124,1.307,86.27,-0.17,F,4.0,0,0
3.7520998,2.3,797.0,6300.0,-0.08124,1.307,86.27,-0.17,Unknown,0.0,0,0
3.7520656,16.01,797.0,6300.0,0.49,0.247,86.27,-0.0014,Unknown,0.0,0,0
3.7520987,2.3,797.0,6300.0,0.49,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.75209748,15.782272,1676.0,6405.0,-0.08124,0.263,86.27,0.0,Unknown,0.0,0,0
3.75209956,2.3,797.0,6300.0,0.49,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.7521,15.80469,797.0,6300.0,-0.08124,1.307,86.27,-0.17,Unknown,0.0,0,0
3.752062,14.937131,1512.78,6300.0,-0.08124,1.307,1237.7366,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,0.0,Unknown,0.0,0,0
3.7520997,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.75209748,16.006452,797.0,6300.0,-0.08124,0.231,86.27,-0.17,Unknown,0.0,0,0
5.644207,11.99363,1460.0,6218.0,-0.08124,8.54,86.27,0.156,F,4.0,0,0
5.6442072,2.3,797.0,6218.0,-0.08124,1.307,86.27,0.156,F,4.0,0,0
5.644211242,11.44628951,1379.03,6310.0,-0.08124,1.307,854.7074,-0.0014,Unknown,0.0,0,0
4.5334775,13.30506009,1312.0,5613.0,-0.08124,0.250651,86.27,-0.0014,Unknown,0.0,0,0
4.5334686,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.5334682,2.3,797.0,5871.0,-0.08124,1.307,86.27,0.1,G,3.0,0,0
4.533471,12.66617,1290.0,5871.0,-0.08124,0.29,460.0,0.1,G,3.0,0,0
4.533469982,13.22170304,1206.89,5846.0,-0.08124,1.307,501.4021,-0.0014,Unknown,0.0,0,0
3.332618869,15.63990824,1590.67,5768.2,-0.08124,1.307,1512.9974,-0.0014,Unknown,0.0,0,0
3.332609,2.3,797.0,5914.0,-0.08124,1.307,86.27,0.34,G,3.0,0,0
3.3326099,2.3,797.0,5914.0,-0.08124,1.307,86.27,0.34,G,3.0,0,0
3.3326083,2.3,797.0,5914.0,-0.08124,1.307,86.27,0.34,G,3.0,0,0
3.3326095,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.332609,17.37395,1700.0,5914.0,-0.08124,0.15,1400.0,0.34,G,3.0,0,0
3.8123614,11.0835,955.0,4780.0,-0.08124,1.307,138.253,-0.0014,Unknown,0.0,0,0
3.811678,10.76062147,994.0,4774.0,-0.08124,0.88,162.0,0.2,Unknown,0.0,0,0
3.110413,13.45077684,1468.0,5660.0,-0.08124,0.62,771.0,0.0,Unknown,0.0,0,0
3.1106751,13.4185,1522.0,5660.5,-0.08124,1.307,891.85,-0.0014,Unknown,0.0,0,0
3.8361672,2.3,797.0,4910.0,-0.08124,1.307,86.27,-0.0014,K,2.0,0,0
3.8361646,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.83616488,2.3,797.0,4910.0,-0.08124,1.307,86.27,0.24,K,2.0,0,0
3.8361632,2.3,797.0,4910.0,-0.08124,1.307,86.27,0.24,K,2.0,0,0
3.83616233,6.23699263,947.8,4910.0,-0.08124,1.307,190.7135,-0.0014,Unknown,0.0,0,0
3.836169,5.71659,970.0,4910.0,-0.08124,1.3,150.0,0.24,K,2.0,0,0
3.8361623,6.02802815,934.5,4987.0,-0.41794,1.05,86.27,0.305,Unknown,0.0,0,0
3.9516283,11.81,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.951626,10.76861656,797.0,5773.0,-0.08124,1.307,86.27,0.31,Unknown,0.0,0,0
3.9516205,11.937585,1339.0,5838.0,-0.08124,0.64,86.27,0.34,G,3.0,0,0
3.952,2.3,797.0,5753.0,0.07934,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.9516956,2.3,797.0,5753.0,0.07934,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.951605,2.3,797.0,5838.0,-0.08124,1.307,86.27,0.34,G,3.0,0,0
3.951623,11.19,1193.0,5772.0,-0.08124,1.307,86.27,0.25,Unknown,0.0,0,0
3.951623,12.0,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.95161588,2.3,797.0,5838.0,-0.08124,1.307,86.27,0.34,G,3.0,0,0
3.656333,11.99363,1590.0,6350.0,-0.08124,3.1,86.27,0.24,F,4.0,0,0
3.65688,12.8031,1527.0,6239.0,-0.08124,1.307,903.013,-0.0014,Unknown,0.0,0,0
3.6563308,2.3,797.0,6350.0,-0.08124,1.307,86.27,0.24,F,4.0,0,0
3.8404319,12.3434,1761.0,5909.0,-0.08124,1.307,1599.92,-0.0014,Unknown,0.0,0,0
3.8404008,2.3,797.0,6120.0,-0.08124,1.307,86.27,0.22,F,4.0,0,0
3.8404213,2.3,797.0,6120.0,-0.08124,1.307,86.27,0.22,F,4.0,0,0
3.840401,15.46842,1850.0,6120.0,-0.08124,0.28,86.27,0.22,F,4.0,0,0
3.8404185,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.118598,2.3,797.0,5700.0,-0.08124,1.307,86.27,0.01,Unknown,0.0,0,0
3.1186068,13.652562,1389.0,5630.0,-0.08124,0.572,86.27,0.07,Unknown,0.0,0,0
3.11860349,2.3,797.0,5700.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,0.07,Unknown,0.0,0,0
3.11860355,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.1186,13.67498,797.0,5700.0,-0.08124,1.307,86.27,0.01,Unknown,0.0,0,0
3.1186068,11.298672,797.0,5700.0,-0.08124,1.14,86.27,0.01,Unknown,0.0,0,0
3.1186037,2.3,797.0,5700.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.118536,11.857124,1194.99,5700.0,-0.08124,1.307,481.917,-0.0014,Unknown,0.0,0,0
3.1186009,11.3,797.0,5700.0,-0.08124,1.104,86.27,-0.0014,Unknown,0.0,0,0
3.7684953,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.76849254,2.3,797.0,5298.0,-0.08124,1.307,86.27,0.27,K,2.0,0,0
3.7684981,12.5471,1061.0,5160.0,-0.08124,1.307,210.575,-0.0014,Unknown,0.0,0,0
3.7684952,12.21781,1119.0,5298.0,-0.08124,0.284,86.27,0.27,K,2.0,0,0
5.4060425,2.3,797.0,6400.0,0.64738,1.307,86.27,0.16,Unknown,0.0,0,0
5.4053583,13.4237,1507.0,6410.0,-0.08124,1.307,857.119,-0.0014,Unknown,0.0,0,0
5.4056202,2.3,797.0,6400.0,0.64738,1.307,86.27,0.16,Unknown,0.0,0,0
5.405352,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.4060425,12.811887,1557.0,6400.0,0.64738,2.2,990.0,0.16,Unknown,0.0,0,0
9.62468,11.209,910.0,5300.0,-0.08124,6.9,86.27,0.28,K,2.0,0,0
9.6246665,12.3182,925.0,5473.0,-0.08124,1.307,121.918,-0.0014,Unknown,0.0,0,0
9.6246647,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
9.6246647,2.3,797.0,5300.0,-0.08124,1.307,86.27,0.28,K,2.0,0,0
1.6096884,13.473218,1638.0,5500.0,-0.07572,1.42,1200.0,-0.34,Unknown,0.0,0,0
1.609687359,14.81603494,1780.2,6472.0,-0.08124,1.307,2373.5414,-0.0014,Unknown,0.0,0,0
1.7771255,12.643752,1610.0,5806.0,-0.08124,1.96,86.27,-0.01,G,3.0,0,0
1.77713739,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.777110879,12.90846349,1449.48,5627.0,-0.08124,1.307,1043.2122,-0.0014,Unknown,0.0,0,0
1.77713687,2.3,797.0,5806.0,-0.08124,1.307,86.27,-0.01,G,3.0,0,0
1.7771363,2.3,797.0,5806.0,-0.08124,1.307,86.27,-0.01,G,3.0,0,0
3.4655055,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.465495252,14.27761841,1552.67,5570.3,-0.08124,1.307,1373.5324,-0.0014,Unknown,0.0,0,0
3.4655064,2.3,797.0,5599.0,-0.08124,1.307,86.27,0.33,G,3.0,0,0
3.465509,14.12334,1624.0,5599.0,-0.08124,0.44,86.27,0.33,G,3.0,0,0
5.4435402,2.3,797.0,6050.0,-0.08124,1.307,86.27,-0.0014,F,4.0,0,0
5.4435423,2.3,797.0,6050.0,-0.08124,1.307,86.27,0.19,F,4.0,0,0
5.4435397,2.3,797.0,6050.0,-0.08124,1.307,86.27,0.19,F,4.0,0,0
5.44354,7.06167,1270.0,6050.0,-0.08124,0.54,440.0,0.19,F,4.0,0,0
5.4435354,7.30242,1248.0,6313.0,-0.08124,1.307,402.866,-0.0014,Unknown,0.0,0,0
2.021957,2.3,797.0,7000.0,-0.08124,1.307,86.27,0.1,F,4.0,0,0
2.02195934,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.0219583,20.1548,2096.0,7000.0,-0.08124,1.307,3208.41,-0.0014,Unknown,0.0,0,0
2.0219596,2.3,797.0,7000.0,-0.08124,1.307,86.27,0.1,F,4.0,0,0
2.0219596,17.71022,2329.0,7000.0,-0.08124,1.307,86.27,0.1,F,4.0,0,0
2.02195933,2.3,797.0,7000.0,-0.08124,1.307,86.27,0.1,F,4.0,0,0
4.1536624,12.7595,1138.0,5818.8,-0.08124,1.307,278.886,-0.0014,Unknown,0.0,0,0
4.1536573,2.3,797.0,6000.0,-0.08124,1.307,86.27,-0.01,F,4.0,0,0
4.153658,16.8135,1340.0,6000.0,-0.08124,0.16,86.27,-0.01,F,4.0,0,0
4.1536579,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.6114118,2.3,797.0,6110.0,-0.08124,1.307,86.27,0.06,F,4.0,0,0
5.6114206,2.3,797.0,6110.0,-0.08124,1.307,86.27,0.06,F,4.0,0,0
5.610773709,18.37017356,1583.75,6013.5,-0.08124,1.307,1486.8579,-0.0014,Unknown,0.0,0,0
5.6114118,14.616536,1604.0,6110.0,-0.08124,0.33,86.27,0.06,F,4.0,0,0
5.6114237,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.02,Unknown,0.0,0,0
3.73548545,2.3,797.0,6550.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.73,21.18501,1740.0,6548.0,0.61272,1.307,86.27,-0.07,Unknown,0.0,0,0
3.735433,22.261074,797.0,6650.0,-0.08124,1.307,86.27,-0.19,F,4.0,0,0
3.73543,20.96083,797.0,6550.0,-0.08124,1.307,86.27,-0.25,Unknown,0.0,0,0
3.7354845,21.655788,1755.0,5613.0,-0.08124,0.082,86.27,-0.0014,Unknown,0.0,0,0
3.735438,22.317119,1771.0,6650.0,-0.08124,0.0817,86.27,-0.19,Unknown,0.0,0,0
3.735438,19.582123,797.0,5613.0,-0.08124,0.121,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,1738.0,6548.0,0.61272,1.307,86.27,-0.07,Unknown,0.0,0,0
3.7354845,22.317119,797.0,6650.0,-0.08124,0.08,86.27,-0.19,Unknown,0.0,0,0
3.73543,2.3,797.0,6550.0,-0.08124,1.307,86.27,-0.25,Unknown,0.0,0,0
3.7354838,21.2315,1670.0,6650.0,-0.08124,1.307,1292.19,-0.0014,Unknown,0.0,0,0
3.7354826,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.73548546,2.3,797.0,6550.0,-0.08124,1.307,86.27,-0.25,Unknown,0.0,0,0
10.3311664,19.167357,797.0,6548.0,0.61272,1.307,86.27,-0.07,Unknown,0.0,0,0
3.7354417,19.5,797.0,6550.0,-0.08124,0.122,86.27,-0.0014,Unknown,0.0,0,0
2.3447781,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.3447752,13.4487,1178.0,5515.0,-0.08124,1.307,320.327,-0.0014,Unknown,0.0,0,0
2.34478022,12.285064,1422.0,5600.0,-0.11351,1.6,680.0,0.22,Unknown,0.0,0,0
2.34477786,2.3,797.0,5600.0,-0.11351,1.307,86.27,0.22,Unknown,0.0,0,0
3.8186276,11.3749,1639.0,6090.0,-0.08124,1.307,1200.24,-0.0014,Unknown,0.0,0,0
3.8186258,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.8186244,10.98482,1642.0,5965.0,-0.08124,1.5,86.27,0.04,G,3.0,0,0
5.4774433,20.3433,1735.0,6942.0,-0.08124,1.307,1506.5,-0.0014,Unknown,0.0,0,0
5.477433,17.59813,1740.0,6900.0,-0.08124,0.16,86.27,-0.1,F,4.0,0,0
5.4774317,2.3,797.0,6900.0,-0.08124,1.307,86.27,-0.1,F,4.0,0,0
5.477433,17.5980997,797.0,6900.0,-0.08124,1.307,86.27,-0.1,Unknown,0.0,0,0
5.4774327,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.38665333,2.3,797.0,5800.0,-0.08124,1.307,86.27,0.16,G,3.0,0,0
1.3866529,14.403565,1842.0,5767.0,0.08279,2.02,1920.0,0.259,G,3.0,0,0
1.386651904,12.98116186,1679.41,6286.0,-0.08124,1.307,1879.9348,-0.0014,Unknown,0.0,0,0
1.38665321,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.3866532,13.45077684,797.0,5700.0,-0.08124,1.307,86.27,0.16,Unknown,0.0,0,0
1.38665318,13.4508,1880.0,5800.0,-0.08124,2.84,86.27,0.16,G,3.0,0,0
4.2337078,19.6222,1491.0,6333.7,-0.08124,1.307,822.444,-0.0014,Unknown,0.0,0,0
4.2337,14.5717,1490.0,6400.0,-0.08124,1.307,86.27,0.09,F,4.0,0,0
4.2337,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.2337005,16.10730527,1528.0,6399.0,0.43616,0.135,901.9,0.06,Unknown,0.0,0,0
4.2336995,2.3,797.0,6400.0,-0.08124,1.307,86.27,0.09,F,4.0,0,0
3.0652961,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.06529495,2.3,797.0,6229.0,-0.08124,1.307,86.27,0.15,F,4.0,0,0
3.0652926,13.3524,1406.0,6229.0,-0.08124,1.307,649.429,-0.0014,Unknown,0.0,0,0
3.0652907,13.540472,1571.0,6229.0,-0.08124,0.74,86.27,0.15,F,4.0,0,0
3.899383139,15.26365818,1638.47,6152.0,-0.08124,1.307,1703.2413,-0.0014,Unknown,0.0,0,0
3.899052,16.869545,1721.0,5941.0,-0.08124,0.31,86.27,0.164,F,4.0,0,0
3.07172019,2.3,797.0,5017.0,-0.08124,1.307,86.27,0.25,K,2.0,0,0
3.07172156,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.071722,17.71022,1142.0,5017.0,-0.08124,0.172,86.27,0.25,K,2.0,0,0
3.071718164,12.00549486,1043.09,5082.0,-0.08124,1.307,279.7736,-0.0014,Unknown,0.0,0,0
3.3448369,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.3448312,21.2012,2277.0,9364.0,-0.08124,1.307,4468.21,-0.0014,Unknown,0.0,0,0
3.3448412,21.74546,2402.0,8640.0,1.21484,0.238,5550.0,-0.06,Unknown,0.0,0,0
3.3448285,20.28829,2470.0,9360.0,-0.08124,0.37,86.27,0.21,A,5.0,0,0
0.9414529,14.201803,797.0,6400.0,-0.08124,1.307,86.27,0.0,F,4.0,0,0
0.941452422,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.94145181,13.036067,2413.0,6455.0,-0.08124,8.22,86.27,0.0,Unknown,0.0,0,0
0.9,14.6,2400.0,6400.0,-0.08124,10.3,86.27,-0.0014,F,4.0,0,0
0.9414523,12.397154,797.0,6400.0,-0.08124,9.6,86.27,0.0,Unknown,0.0,0,0
0.94145223,13.89913607,2429.0,6432.0,0.42813,6.6,5805.0,0.107,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,0.11,Unknown,0.0,0,0
0.94145299,13.059,797.0,6400.0,-0.08124,8.78,86.27,-0.0014,Unknown,0.0,0,0
0.94145254,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.941452417,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,6226.0,0.38999,1.307,86.27,0.1,Unknown,0.0,0,0
0.94145,13.4508,797.0,6431.0,-0.08124,1.307,86.27,0.13,Unknown,0.0,0,0
0.9414525,15.342,2251.0,6400.0,-0.08124,1.307,4266.74,-0.0014,Unknown,0.0,0,0
0.9414526,13.349919,797.0,6431.0,-0.08124,1.307,86.27,0.11,Unknown,0.0,0,0
0.94124,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,13.058485,797.0,6400.0,-0.08124,8.78,86.27,0.0,Unknown,0.0,0,0
0.94145181,12.980022,2392.0,6400.0,-0.08124,8.83,86.27,0.0,Unknown,0.0,0,0
2.1558,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.409156792,15.91629987,1404.03,6316.0,-0.08124,1.307,918.3877,-0.0014,Unknown,0.0,0,0
3.409264,13.89916,1540.0,6600.0,-0.08124,0.61,86.27,0.1,F,4.0,0,0
3.4092646,2.3,797.0,6600.0,-0.08124,1.307,86.27,0.1,F,4.0,0,0
3.40926463,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.51949982,2.3,797.0,5839.0,-0.08124,1.307,86.27,0.09,G,3.0,0,0
4.5195085,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.5195064,13.271456,1186.0,5839.0,-0.08124,0.237,86.27,0.09,G,3.0,0,0
4.519508949,14.30491762,1127.88,5887.0,-0.08124,1.307,382.4492,-0.0014,Unknown,0.0,0,0
3.3769848,9.52765,1479.0,5638.0,-0.08124,0.318,86.27,0.27,G,3.0,0,0
3.377111372,8.61101065,1337.48,5614.86,-0.08124,1.307,756.261,-0.0014,Unknown,0.0,0,0
3.3769895,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.3769848,2.3,797.0,5638.0,-0.08124,1.307,86.27,0.27,G,3.0,0,0
4.1117634,2.3,797.0,5313.0,-0.08124,1.307,86.27,-0.31,G,3.0,0,0
4.1117648,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.1117771,16.47723,1111.0,5313.0,-0.08124,0.21,86.27,-0.31,G,3.0,0,0
4.11177309,15.41128052,1032.63,5424.8,-0.08124,1.307,268.7176,-0.0014,Unknown,0.0,0,0
5.181729,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.17958,14.829,1416.0,6116.0,-0.08124,1.307,669.018,-0.0014,Unknown,0.0,0,0
5.1817,14.90797,1480.0,6000.0,-0.08124,0.32,86.27,0.12,G,3.0,0,0
9.38755,14.01125,1160.0,5900.0,-0.08124,0.66,86.27,-0.02,G,3.0,0,0
9.391132602,14.47922158,1293.86,5708.0,-0.08124,1.307,662.3252,-0.0014,Unknown,0.0,0,0
5.026799551,12.98147408,1378.4,6434.0,-0.08124,1.307,853.1355,-0.0014,Unknown,0.0,0,0
5.026799,12.44199,797.0,6361.0,-0.08124,3.821,86.27,-0.08,F,4.0,0,0
5.026799,12.44196858,797.0,6300.0,-0.08124,1.307,86.27,-0.08,Unknown,0.0,0,0
5.0267952,2.3,797.0,6361.0,-0.08124,1.307,86.27,-0.08,F,4.0,0,0
5.0267992,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.147878,18.38276,797.0,6150.0,-0.08124,0.224,86.27,0.0,F,4.0,0,0
5.147905,18.0411,1760.0,6064.0,-0.08124,1.307,1594.76,-0.0014,Unknown,0.0,0,0
5.1478828,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.748916,14.81827249,1666.0,6850.0,-0.08124,0.78,1278.0,0.0,Unknown,0.0,0,0
5.7488688,12.6677,1475.0,6728.0,-0.08124,1.307,786.234,-0.0014,Unknown,0.0,0,0
2.7240308,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.724033,18.14733975,3353.0,8000.0,-0.08124,0.621987,86.27,0.29,Unknown,0.0,0,0
0.79,15.80469,2050.0,5503.0,-0.05888,1.307,86.27,0.21,Unknown,0.0,0,0
10.3311664,2.3,2050.0,5503.0,-0.05888,1.307,86.27,0.21,Unknown,0.0,0,0
0.788839,15.423584,2058.0,5613.0,-0.08124,0.59451,86.27,-0.0014,Unknown,0.0,0,0
0.78884,15.536,2050.0,5613.0,-0.08124,0.583,86.27,-0.0014,Unknown,0.0,0,0
0.7888396,14.68379,797.0,5500.0,-0.08124,0.637,86.27,0.02,Unknown,0.0,0,0
0.789,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.788838926,16.41310543,1913.9,5568.0,-0.08124,1.307,3170.9888,-0.0014,Unknown,0.0,0,0
0.788839195,2.3,797.0,5500.0,-0.08124,1.307,86.27,-0.0014,G,3.0,0,0
0.78883942,15.636555,2067.0,5440.0,-0.08124,0.511,86.27,0.02,Unknown,0.0,0,0
10.3311664,2.3,797.0,5503.0,-0.05888,1.307,86.27,0.21,Unknown,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,0.15,Unknown,0.0,0,0
0.788839025,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.788838989,15.602928,2520.0,5568.0,-0.08124,0.492,86.27,0.15,Unknown,0.0,0,0
0.7888396,15.80466279,2077.0,5460.0,-0.08124,0.503955,86.27,0.14,Unknown,0.0,0,0
0.788839092,2.3,797.0,5500.0,-0.08124,1.307,86.27,-0.0014,G,3.0,0,0
0.78883852,15.86070769,2113.0,5616.0,-0.04335,0.506,3320.0,0.04,Unknown,0.0,0,0
0.788839,2.3,797.0,5568.0,-0.08124,1.307,86.27,0.15,Unknown,0.0,0,0
5.36777,14.2607,1456.0,6561.0,-0.08124,1.307,747.132,-0.0014,Unknown,0.0,0,0
5.367753,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.02,F,4.0,0,0
5.3677675,2.3,797.0,6400.0,-0.08124,1.307,86.27,-0.02,F,4.0,0,0
5.3677672,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.367753,12.89035,1500.0,6400.0,-0.08124,1.307,86.27,-0.02,F,4.0,0,0
2.8786686,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.8786676,2.3,797.0,5910.0,-0.08124,1.307,86.27,0.14,G,3.0,0,0
2.8786765,13.78707,1620.0,5910.0,-0.08124,1.62,86.27,0.14,G,3.0,0,0
2.8786641,12.863,1297.0,6017.0,-0.08124,1.307,471.142,-0.0014,Unknown,0.0,0,0
6.2463345,16.40994774,1254.0,6078.0,0.27416,0.059,413.0,-0.06,F,4.0,0,0
6.246225205,13.46147557,1094.47,6132.0,-0.08124,1.307,339.1013,-0.0014,Unknown,0.0,0,0
6.2463475,14.78464554,1250.0,6080.0,0.26007,0.06,402.0,-0.108,Unknown,0.0,0,0
3.183387,15.47960235,1693.0,6405.0,-0.08124,0.55,1365.0,0.0,Unknown,0.0,0,0
3.1833919,13.8362,1269.0,6405.0,-0.08124,1.307,430.956,-0.0014,Unknown,0.0,0,0
5.051928,10.31226224,1522.0,6300.0,-0.08124,0.16,890.0,0.0,Unknown,0.0,0,0
5.0518907,9.11036,1372.0,6328.9,-0.08124,1.307,588.998,-0.0014,Unknown,0.0,0,0
5.166554853,14.3194419,1589.4,6238.0,-0.08124,1.307,1508.1656,-0.0014,Unknown,0.0,0,0
5.167228,14.44837612,1665.0,6050.0,-0.08124,0.74,1276.0,0.0,Unknown,0.0,0,0
2.15222163,2.3,797.0,5147.0,-0.33549,1.307,86.27,0.1,Unknown,0.0,0,0
2.1522254,12.072093,797.0,5150.0,-0.08124,1.307,86.27,-0.08,K,2.0,0,0
2.152226,10.705,797.0,5200.0,-0.08124,1.307,86.27,-0.0014,K,2.0,0,0
2.15222163,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.15226,12.52,1300.0,5200.0,-0.08124,0.87,86.27,-0.0014,Unknown,0.0,0,0
