pl_rade,pl_eqt,pl_orbper,stellar_compatibility
2.527,797.0,10.3392924,-6078.5
12.3921,1287.0,3.2087149,-5969.9
2.3,797.0,71.31166,-5611.5
1.03,1049.0,5.47033694,-5825.5
4.27,1139.0,12.18416331,-6290.5
2.23,797.0,66.1849031,-5754.5
2.3,797.0,10.3392924,-4568.5
7.1,364.0,86.64774,-5309.5
9.70557571,681.6,45.52214555606,-6302.41
1.27,797.0,1.311555568,-5675.5
1.92,972.0,5.92972237,-5739.5
2.33,965.0,7.1396941,-6012.5
2.3,302.0,180.921729,-5816.5
12.442,797.0,1.217514,-6514.5
0.875,797.0,8.70337044,-5974.5
2.3,797.0,16.17803,-5678.5
12.18416202,805.5,16.24921,-5754.5
2.3,797.0,20.432,-4954.5
2.3,797.0,67.968656,-5792.51
2.3,797.0,5370.0,-5248.5
2.51,924.0,4.592393816,-5349.5
1.5,1230.0,3.554901,-6112.5
2.3,797.0,1.87567,-5611.5
1.65,293.0,19.85028393,-3515.5
2.3,797.0,0.6693123866,-5485.5
1.383,797.0,6.89208596,-6063.5
1.5,797.0,9.91935684,-5767.5
1.64,797.0,6.766589,-5307.5
2.247,797.0,10.3392924,-5628.5
1.47,797.0,0.8374907,-5669.5
2.33,500.0,7.87740709,-3896.5
2.3,797.0,2.85,-5016.34
2.3,797.0,2.74431939,-8448.5
2.3,797.0,10.3392924,-5611.5
1.074,797.0,10.3392924,-4497.5
2.3,797.0,41.19727955,-4879.5
4.32,732.0,42.88255,-6020.5
2.79,797.0,9.522,-5611.5
2.3,797.0,30.455,-3269.5
3.42,532.0,37.101107,-5984.5
6.04,797.0,14.858912687,-5485.5
2.3,797.0,21.35870629,-5724.45
2.06,900.0,8.82713457,-5810.5
2.3,797.0,5.75321539,-5144.5
2.3,797.0,10.8118317,-6307.99
2.5,509.0,61.0370117,-6370.5
2.3,797.0,11.3220104,-5914.5
2.3,797.0,7.415565,-5611.5
2.3,797.0,33.0405509,-5738.5
15.4971874,1529.96,3.35524440733,-6371.5
2.3,797.0,11.556389037,-5062.5
2.459,797.0,10.3392924,-5993.5
14.93,797.0,3.0565114,-5611.5
5.45,434.0,179.60978,-6007.5
1.76,676.0,16.29595382,-5794.5
1.68,797.0,13.2274528,-5977.5
1.28,507.0,8.041331208,-3981.5
2.3,797.0,26500.0,-6121.5
10.9718,808.0,10.3392924,-5820.5
1.48,946.0,8.94337724,-6072.5
0.81,1218.0,2.46106655,-5495.5
2.3,797.0,4.15982196,-4456.46
2.3,797.0,3.739493,-5568.5
2.3,797.0,51.1104797,-5839.5
2.15,609.0,33.469743,-5910.5
2.13,1156.0,6.89226333,-5860.5
2.3,797.0,5.4766909374,-4548.5
0.88,1138.0,6.76284377,-6526.5
2.3,797.0,1560.2,-4668.5
4.26,1445.0,3.7852503,-6239.5
1.84398883,797.0,6.566060066,-4816.5
2.3,797.0,176.13,-4755.5
1.88,1024.0,0.742958836,-3725.5
2.3,797.0,41.74598855,-5970.05
2.28,797.0,5.6879831,-5792.5
2.3,797.0,43.93,-5611.5
2.04,714.0,15.1410397,-5924.5
2.54811,1164.91,4.240122,-5668.5
1.39,797.0,3.93766373,-6479.5
2.11,797.0,19.508,-5611.5
1.14,1235.0,7.12826,-6459.5
1.84,297.0,201.1214,-5802.5
2.79551948,797.0,52.714072,-5611.5
1.17,797.0,14.6134251,-6312.5
2.84,797.0,11.13878,-5611.5
1.11,1371.0,3.071563,-6078.5
2.3,797.0,7.3697,-3470.5
2.291,797.0,15.79193725,-5611.5
0.98,2070.0,0.665026916,-5955.5
15.4,1561.0,4.633611,-6641.5
1.14,797.0,7.061149,-3942.5
4.51,939.3,3.471149,-3839.1
2.3,797.0,65.64823592,-5349.13
0.71,562.0,21.30199109,-5415.5
2.3,797.0,3.941501,-5727.5
1.93,555.0,37.9963981,-6101.5
2.86,797.0,4.736893,-5611.5
2.29,942.0,4.28746668,-5294.5
2.3,797.0,76.0506874693,-5248.5
1.14,797.0,10.3392924,-3357.5
12.3299,797.0,3.0524,-5543.5
1.64,583.0,9.30412078,-4456.5
2.08,797.0,10.054544,-5611.5
2.3,797.0,50.28641007,-5927.09
2.487,797.0,10.3392924,-5044.5
8.98,797.0,85.3139,-5668.5
2.3,797.0,7.41084314,-5644.15
12.53,318.0,225.11781,-6094.5
2.01,797.0,13.0939051,-5778.5
2.3,797.0,4.14789051,-6376.5
1.8,833.0,14.88811,-6144.5
0.93,1218.0,4.29264638,-5773.5
1.32,797.0,6.04045294,-5222.5
2.3,797.0,50.28635977,-5927.09
2.29,797.0,40.062771,-5506.5
1.72,1183.0,6.002535939,-6386.5
2.56,714.0,24.4973698,-6360.5
2.297,797.0,10.3392924,-4463.5
2.5,363.0,135.1878234,-5710.5
12.1827,856.0,4.0664446,-5419.5
3.03,797.0,7.80692,-5611.5
0.83,717.0,6.147313,-4788.5
1.56671124,797.0,3.49082,-5574.03
1.41,384.0,13.34331036,-3759.5
2.3,797.0,5.1885637,-5611.5
1.727,235.0,24.736959,-3214.5
1.94,797.0,10.3392924,-5224.5
1.86,797.0,17.738506,-5280.5
0.725,797.0,10.3392924,-5346.5
2.3,797.0,24.3398202,-5593.6
2.6,748.0,17.30797625,-6083.5
2.35,968.0,6.38901755,-5581.5
2.3,797.0,1255.5,-6022.5
6.5,481.0,31.33046135,-5249.5
2.444,797.0,10.3392924,-5215.5
13.036067,2413.0,0.94145181,-6453.5
2.3,597.0,21.512,-5293.5
2.3,797.0,3.92281131,-6348.5
2.3,797.0,7.23400381,-5597.5
10.27,677.0,24.1396,-5611.5
2.3,797.0,21.02250608,-4994.5
2.3,2050.0,10.3392924,-5501.5
2.142,797.0,3.12686223,-4771.5
2.3,797.0,29.45542216,-6101.5
2.29,553.0,17.20523483,-5206.5
2.69,797.0,13.193242,-6280.5
1.63,797.0,7.01062745,-4994.5
1.44,1297.0,6.96355103,-6038.5
2.3,797.0,125.4132302,-4321.5
1.49,888.0,4.528598,-5104.5
2.75,274.0,163.692336,-4997.5
11.1125,653.0,1.6306523,-3260.5
2.01,797.0,12.3988,-5611.5
2.25,797.0,24.99324193,-5807.5
1.372,797.0,10.3392924,-5359.5
3.35,797.0,36.7704731,-4956.5
12.82971612,1493.28,3.25096567932,-5755.5
3.08,1094.0,5.996534997,-6018.5
0.85,1243.0,4.138284,-6261.5
3.58,978.0,13.7488263,-5869.5
2.28372556,797.0,13.81499958,-3730.5
2.3,797.0,22.687155,-5818.5
1.92,697.0,4.421572182,-4187.5
2.3,797.0,637.1,-4869.5
1.52,767.0,10.92944,-5787.5
8.18,797.0,190.323494,-5852.5
2.3,797.0,14.5598556,-6014.93
3.962,797.0,16.23192004,-5977.5
2.3,797.0,3.76419737,-4853.5
2.3,797.0,7.748094239,-5537.5
1.3241394,639.36,1.46711903473,-3295.5
2.55,1032.0,7.053936122,-5773.5
13.775861,1991.0,1.68986531,-6208.5
2.45531,357.0,51.6991421,-4502.5
1.923,797.0,34.1731714,-5241.5
2.3,797.0,10.41573989,-5521.5
10.53644186,797.0,31.034,-5188.5
1.22,523.0,26.8476325,-5499.5
1.29,988.0,2.94194094,-4899.5
10.08808263,797.0,2.99432,-4778.5
3.12,797.0,30.826557,-5558.5
1.43,1126.0,4.228677,-5843.5
2.612,797.0,31.80474045,-5878.5
1.9493759,797.0,5.056759834,-5924.5
2.73,797.0,62.1387714,-5352.5
3.51,934.0,13.748778,-5881.5
2.3,797.0,37.32299618,-6132.61
1.75,1122.0,4.09513876,-5856.5
2.2,797.0,28.86235584,-5847.5
2.3,797.0,15.66058417,-6035.07
5.38,1015.0,6.57531678,-5990.5
1.5,1308.0,4.336491,-6043.5
1.51,797.0,2.35309,-5354.8
1.57,795.0,12.8345022,-6246.5
1.74,1105.0,4.59725385,-5997.5
2.3,797.0,12.69905011,-5364.5
12.251437,797.0,1.43247425,-4788.5
6.91,797.0,38.58422849,-6390.5
1.71453082,235.04,19.28795790989,-3073.5
1.92,585.0,5.912268297,-4070.5
3.97,1274.0,3.166353714,-6005.5
1.69,616.0,24.99334,-5904.5
3.26,823.0,23.8990075,-5509.5
1.51,744.0,4.61746693,-4503.5
1.29,797.0,30.8609366,-5524.5
2.3,797.0,210.48,-6078.5
2.3,797.0,10.3392924,-5611.5
2.61757235,797.0,31.25429916,-6244.5
3.12,539.0,21.02247699,-5328.5
2.36,561.0,33.0405509,-5686.5
16.533275,797.0,1.74299609,-5573.5
2.96,1367.0,2.104722184,-5703.5
1.7,437.0,47.0319479,-5542.5
2.824,797.0,10.3392924,-6095.5
15.98,1649.0,3.313959,-6059.5
4.23,829.0,30.159863,-4989.5
3.5,1087.0,5.2634076,-6043.5
10.12369881,1392.74,3.915292,-5716.5
1.09,1038.0,7.03144308,-6084.5
2.3,797.0,10.3392924,-5611.5
1.615,797.0,10.3392924,-5351.5
1.31,977.0,5.25448795,-5544.5
2.3,797.0,1038.09998,-5638.5
5.333,797.0,33.589979,-5509.5
1.123,797.0,7.78200916,-5689.5
2.3,797.0,3.4741084,-8718.5
1.07,797.0,0.669309686,-5485.5
1.41,1283.0,2.508567,-5809.5
2.3,797.0,1.58040481,-3024.5
17.71022,797.0,3.95019,-6168.5
1.18,341.0,45.9029768,-4497.5
2.3,797.0,10.3506868,-5560.5
12.04276422,797.0,3.313921,-6176.5
1.94,985.0,3.005155704,-4985.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,10.3392924,-5611.5
4.146,797.0,20.54981883,-5664.5
1.32,1232.0,1.42266,-4922.5
2.66,813.0,6.770302008,-5664.5
1.65,1008.0,5.83908991,-5934.5
0.99,617.0,14.00947528,-5151.5
3.78,671.0,19.597317,-5567.5
2.76,1088.0,5.68798675,-5574.5
2.36,614.0,11.76305946,-4978.5
2.1,726.0,10.61366,-5576.5
1.7,1421.0,1.003933739,-4947.5
2.3,797.0,13.7810915,-3878.5
4.14,1507.0,3.213668628,-5779.5
2.3,797.0,14.03,-5203.5
16.75594879,1705.34,2.79082852671,-6634.41
1.96,797.0,13.98179,-4878.5
2.3,797.0,872.2,-4869.5
2.3,797.0,10.3392924,-5611.5
3.53,797.0,56.6388791,-5835.5
1.83,298.0,28.59914031,-3753.5
1.29,797.0,12.6109708,-6023.5
11.24,306.0,282.5254856,-6005.5
3.77,960.0,12.28859,-5034.5
17.55655678,1662.31,3.66003195444,-5986.5
1.94,1104.0,13.32196237,-6980.5
2.72,797.0,8.0880135,-5308.5
2.94,797.0,24.7576421,-5955.5
4.203375,797.0,8.46321,-3698.5
2.3,797.0,16.145671932,-4814.5
2.3,797.0,2.18053435,-6255.5
2.3,797.0,24.7577398753,-5917.5
2.25,797.0,15.7738221,-6137.5
1.18,797.0,20.35972599,-4370.5
2.4,640.0,19.17893976,-5765.5
1.21463929,797.0,7.991459846,-5698.5
2.3,797.0,49.7700907,-5578.5
9.4,419.0,86.64764448,-5520.5
2.3,797.0,9.65188331,-5732.81
8.133,797.0,10.3392924,-5672.5
3.9,797.0,25.4556,-6769.5
2.3,797.0,21.30191004,-5389.5
14.2355,1394.0,3.4936188,-5778.0
1.03,387.0,7.39726,-3448.5
2.3,797.0,4319.0,-5611.5
2.62,425.0,10.894841,-3616.5
11.7392,601.0,61.6277,-5579.5
1.28,957.0,1.151166776,-3949.5
1.31,1599.0,5.62902579,-6548.5
4.85,428.0,109.6469948,-5330.5
7.766,797.0,10.3392924,-6013.5
1.82,797.0,18.7942098,-4164.5
2.3,797.0,23.44970494,-6295.48
2.9,857.0,11.6370303,-5574.5
2.4,797.0,19.721734,-5827.5
1.53,564.0,31.7785901,-5636.5
3.07,1163.0,10.1171684,-6304.5
1.81,1159.0,11.17931581,-6290.5
12.89032781,797.0,1.955096,-5398.5
2.3,797.0,7.4061025721,-4825.17
7.68,797.0,20.17202,-5272.5
2.17821,1068.0,4.6658007,-6363.5
2.3,797.0,3.016182013,-5571.22
2.3,797.0,11.523067458,-5630.5
2.31,797.0,3.405087,-5611.5
1.82,1437.0,1.541676628,-5578.5
5.558,797.0,10.3392924,-5602.5
2.501,797.0,13.89961966,-4789.5
2.3,797.0,0.53835407,-5520.04
2.3,797.0,25.6721647678,-6239.01
2.83,662.0,25.7624524,-6182.5
2.37,797.0,5.370645868,-5792.5
1.79,797.0,14.172327,-5898.5
1.41,1165.0,5.61357653,-6396.5
2.33,1014.0,4.280958588,-5639.5
0.64,797.0,2.00541269,-5359.5
1.7,830.0,12.51625,-6186.5
2.3,797.0,72.38164722,-5393.86
2.3,797.0,13.24503482,-5790.08
14.44837612,1665.0,5.167228,-6048.5
1.93,869.0,11.04603384,-6091.5
1.64,797.0,21.853722,-5839.5
1.93,555.0,37.9963981,-6101.5
1.73447868,797.0,1.302000046,-4946.5
2.47,797.0,49.567416,-5572.5
2.3,797.0,10.3392924,-5611.5
3.35,1598.0,1.970342457,-4881.5
0.67,483.0,2.886762645,-3398.5
4.426,797.0,12.33340885,-6020.5
2.3,797.0,8.966,-5248.5
1.98,794.0,1.54285047,-3542.5
1.103,797.0,10.3392924,-4945.5
2.3,797.0,3.9415128,-5748.5
1.98,933.0,6.88595559,-5894.5
1.01,623.0,14.42525565,-5498.5
12.90077515,1313.0,2.83862150637,-5876.5
1.2327,797.0,5.3301,-4114.5
2.42,585.0,30.8278245,-5980.5
2.4,1281.0,3.705989551,-6185.5
14.022459,1490.0,1.9000693,-5438.5
13.96,1559.0,2.995633,-6069.5
2.3,797.0,6.9112988536,-5653.09
2.3,797.0,13.39144182,-6406.15
1.43,797.0,8.07,-5611.5
2.3,797.0,1.30618619,-5487.5
2.3,797.0,5.94373492,-4189.5
2.23,487.0,17.96753,-4318.5
1.64,1068.0,6.09750607,-5916.5
3.11,797.0,17.25,-4122.5
1.05,984.0,4.167892514,-5300.5
3.92,797.0,10.3392924,-4876.5
2.3,797.0,60.888588,-5611.5
2.3,797.0,1062.26506,-5611.5
2.3,797.0,1973.0,-5750.5
2.3,797.0,1270.55195,-5611.5
2.71,797.0,6.2385,-6268.5
2.3,797.0,2.73589728,-5216.93
5.48002658,953.42,3.77012960887,-5056.5
2.3,797.0,46.87827068,-5686.5
2.3,797.0,1.28707827,-4021.5
2.62,686.0,12.69905011,-5289.5
1.93,797.0,2.77065,-4173.5
13.45,2013.0,1.689868,-6208.5
3.88,1841.0,1.6739035,-5943.5
2.3,797.0,4.866414522,-5589.86
4.57,593.5,3.3366496,-3598.5
3.39,893.0,8.88029,-5346.5
2.3,797.0,51.1658,-5611.5
1.48,775.0,25.369116,-6342.5
3.01,797.0,41.885775,-5729.5
2.87,978.0,15.7738221,-6258.5
2.3,797.0,13.84984567,-6004.5
2.3,797.0,5.83376197,-5619.5
10.2185,719.0,10.3392924,-5823.5
1.37,923.0,7.42693741,-5743.5
2.79,797.0,6.53142,-5611.5
1.98,797.0,8.014927,-5624.5
2.48,797.0,19.32952416,-4981.5
2.19,797.0,4.00498,-3383.5
11.3,1539.0,1.594745374,-5932.5
2.3,797.0,5.729317577,-5168.82
2.3,797.0,8.1808949,-5153.5
1.811,797.0,70.6979061,-5737.5
2.3,797.0,59.87792,-4146.5
2.3,797.0,8110.0,-5611.5
11.43318,797.0,3.7681,-5738.5
2.4,797.0,7.149584,-5436.5
6.48401246,563.88,17.38904538708,-5024.27
3.95677019,600.0,8.46308,-3676.5
1.92,797.0,10.06525843,-4145.5
2.3,797.0,57.29373924,-4685.5
2.3,797.0,4.1395268065,-6695.5
2.3,797.0,16.1289679,-5152.5
2.3,797.0,8.324876,-6045.5
2.3,797.0,3.48456248,-3178.5
1.94,861.0,11.872900829,-6132.5
1.56,984.0,7.01734994,-6050.5
2.3,797.0,4.61228,-3622.65
2.749,797.0,9.48803146,-5537.5
2.3,797.0,2.832647249,-5854.78
2.91,677.0,14.13176026,-5624.5
4.15,943.0,13.5225106,-5657.5
1.5,786.0,17.34088462,-6097.5
2.3,797.0,5.8359839,-5409.9
14.91722558,1320.65,3.17435042405,-5941.5
2.3,797.0,50.4467417,-5628.5
2.3,797.0,19.305761357,-5668.5
1.84,1263.0,4.90143807,-5849.5
1.599,797.0,25.7457529,-6088.5
17.29,1499.0,4.885488953,-6025.5
13.984,797.0,10.3392924,-5930.5
2.3,797.0,4.9540032,-6429.5
6.334,797.0,219.3217528,-5854.5
11.17,343.0,217.83184293,-6257.5
1.28,1054.0,6.93366476,-6192.5
5.8,1299.0,4.6627227,-5810.5
2.3,797.0,92.263742,-6353.5
1.33,398.0,13.78109344,-3839.5
1.73,948.0,8.01041305,-6006.5
14.34752,1282.0,10.3392924,-5611.5
2.3,797.0,4.6370495,-5611.5
2.3,797.0,4.49878622,-5781.5
2.3,797.0,14.088253292,-6012.5
2.3,797.0,789.0,-5777.5
2.363,519.0,15.66858,-4373.5
4.06,797.0,30.184104,-5738.5
7.239,797.0,10.3392924,-6387.5
2.3,797.0,14.20455271,-5285.5
2.3,797.0,9.17613239,-5839.7
2.3,797.0,10.3392924,-5611.5
2.5,1436.0,5.991849,-6345.5
3.18,797.0,17.25120011,-4095.5
2.3,797.0,1299.0,-4876.5
16.02887,797.0,2.994325,-6438.5
2.71257333,1003.0,4.01392,-5001.5
1.75,753.0,14.70748976,-5663.5
2.3,797.0,19.5489666,-5292.01
1.51,345.0,23.0923,-3839.5
1.91,800.0,8.34818817,-5171.5
2.3,797.0,41.19725502,-4879.5
5.61,797.0,35.7355719,-6486.5
2.66,989.0,5.350161983,-5590.5
2.65,797.0,10.3392924,-4993.5
2.3,797.0,3.1889687696,-5565.06
2.3,797.0,8.74292005,-4709.5
2.3,797.0,1403.0,-5464.5
8.5,382.0,134.47972,-6233.5
9.13,1158.0,3.311864499,-5521.5
2.3,797.0,22.08555894,-3734.5
1.84,406.0,49.6077331,-5178.5
2.3,797.0,16.85592593,-4154.44
1.89,665.0,33.67276962,-5586.5
2.3,797.0,44.55148169,-5611.5
11.79529659,770.71,15.16897229768,-5711.5
1.489,797.0,4.26374847,-5939.5
1.98,1667.0,1.078389713,-5323.5
3.0,829.0,9.767805,-5504.5
2.52,797.0,14.6435,-5611.5
1.371,797.0,10.3392924,-5864.5
2.3,797.0,54.4205407,-6687.95
2.3,797.0,3630.0,-5941.8
2.3,797.0,13.23352214,-5628.5
2.3,797.0,134.4785189,-5993.5
2.47,792.0,20.0545077,-6515.5
1.16,797.0,3.614568,-5591.5
2.45,797.0,11.76305946,-5005.5
1.99,670.0,31.3351397,-6416.5
2.26,394.0,33.8678531,-4562.5
2.3,797.0,26.6904,-5892.5
1.61,748.0,3.692983728,-4395.5
1.95,1141.0,10.67607169,-6407.5
2.85,661.0,17.4211749,-5794.5
1.54869189,797.0,4.850180149,-6030.5
8.2,797.0,4.583521756,-6183.5
3.77,376.0,66.4162133,-5385.5
3.50469499,797.0,40.80970001,-6181.5
1.34,797.0,2.55,-5611.5
2.3,797.0,11.97884409,-5191.5
12.542871,1209.0,2.218577,-5048.5
2.5,774.0,13.3397,-5468.5
1.444,797.0,2.1549209,-5611.5
2.34,797.0,12.81588378,-5611.5
2.7,918.0,5.34955671,-5557.5
2.3,797.0,5.317440164,-5818.22
1.73,265.0,122.3863812,-4795.5
2.3,797.0,10.3392924,-5611.5
2.651,797.0,10.3392924,-6239.5
1.8,886.0,7.33674,-5802.5
2.59,523.0,6.383163462,-3767.5
2.3,797.0,4.3931627797,-4825.17
2.3,797.0,23.67513153,-5236.5
2.953,797.0,10.3392924,-5686.5
2.3,797.0,2.204735417,-6530.73
3.12,491.0,56.777229,-6061.5
11.3,797.0,331.60059,-6078.5
2.3,797.0,6.2837722281,-5993.7
1.72,999.0,6.64754478,-6044.5
2.3,797.0,10.3392924,-5611.5
2.57,600.0,17.32668599,-5217.5
13.9,1490.0,5.084298,-5909.5
2.94,964.0,5.15448142,-5429.5
3.0,527.0,40.10999,-5964.5
3.06,546.0,51.3283527,-6117.5
2.3,797.0,32.2753853,-5611.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,10.2909941,-5861.5
19.08889413,1766.0,4.007232,-6455.5
2.68,478.0,37.5142128,-5289.5
2.3,797.0,10.3392924,-5611.5
2.848,797.0,10.3392924,-5409.5
17.29,1499.0,4.885488953,-6025.5
2.08,572.0,21.22341,-5522.5
0.82,1871.0,0.539915033,-5100.5
2.968,797.0,132.9968322,-4681.5
2.2,797.0,6.326796,-5611.5
2.3,797.0,30.93,-5781.5
2.3,797.0,4.5620407,-5210.18
2.3,797.0,8.1279925937,-5469.5
2.3,797.0,5.1849998,-4548.03
1.536,797.0,35.3330866,-5611.5
7.622,797.0,10.3392924,-5083.5
13.33871,1630.0,3.89713,-6088.5
4.737,797.0,10.3392924,-4862.5
5.029,797.0,85.3165776,-5672.5
2.3,797.0,45.15535633,-5768.5
17.646,797.0,10.3392924,-6082.5
2.44,701.0,12.69902995,-5612.5
13.67498,797.0,2.470621,-5611.5
0.7,391.0,15.57131611,-3840.5
2.26,505.0,70.6979061,-6172.5
3.402,797.0,10.3392924,-6013.5
13.43,1997.0,1.544928892,-6307.5
3.54,786.0,31.71982498,-5885.5
2.47,964.0,13.07141889,-6120.5
2.3408341,219.12,83.99939906877,-3990.5
3.04,996.0,13.72465129,-6104.5
1.228,797.0,0.355,-5119.5
3.059,797.0,10.3392924,-5777.5
14.30491762,1127.88,4.51950894862,-5885.5
1.1,797.0,3.282807,-5975.5
3.145,797.0,10.3392924,-5652.5
1.9,786.0,16.22391,-5860.5
2.3,797.0,2.6157539907,-5735.5
1.5,1086.0,3.116082,-5515.5
2.3,797.0,252.7,-5752.5
2.3,797.0,12.561032951,-5526.5
2.3,797.0,5.7293201473,-5168.82
1.313,797.0,5.761612,-5680.5
2.3,797.0,10.3392924,-5335.46
2.67,796.0,5.392066,-5108.5
2.3,797.0,22.95059544,-6079.1
22.31,1729.0,8.6001536,-6159.5
2.3,797.0,3.833087643,-5356.06
1.82,604.0,14.0926796,-5091.5
0.75,582.0,1.538181528,-3302.5
2.3,797.0,507.0,-5000.5
2.3,797.0,1.9703444689,-4782.22
2.3,797.0,59.65869219,-5171.28
2.3,797.0,2.9979274349,-6035.81
0.77,321.0,4.83817712,-3087.5
20.5357,1570.0,3.9502008,-6151.5
1.45,797.0,51.16579,-5293.5
3.095,797.0,10.3392924,-5333.5
2.61,466.0,76.6139446,-6171.5
2.75,794.0,9.428089,-5228.5
1.3,797.0,1.543452,-5611.5
2.3,797.0,589.7,-5611.5
2.3,797.0,88.5122014,-5508.11
2.46,797.0,25.672083,-6063.5
2.53,797.0,144.547396,-5260.5
2.3,797.0,21.30020491,-6096.5
2.3,797.0,25.20299395,-5509.5
14.63,942.0,17.855219698,-6633.5
2.47,641.0,11.349294,-5208.5
1.48,1662.0,0.962867382,-5691.5
2.4,645.0,12.760082,-5164.5
15.35630356,797.0,2.864142,-6248.5
2.23,492.0,26.27057,-5104.5
2.9,660.0,20.4074846,-5821.5
2.3,797.0,265.36,-6148.23
3.04,797.0,11.59822172,-3699.5
2.8,747.0,26.13617,-6232.5
12.05,1302.0,3.770551475,-6320.5
4.21,797.0,11.90701,-5228.5
1.947,797.0,0.7365474,-5611.5
11.130537,797.0,2.61586178,-5611.5
4.07,908.0,19.672324,-6484.5
1.42,797.0,10.41725184,-5776.5
2.3,797.0,28.08185982,-5152.5
1.52,1238.0,3.749100061,-5733.5
1.03,954.0,3.72020177,-5015.5
2.3,176.0,1628.0,-5861.5
1.939,797.0,10.3392924,-4501.5
2.17,797.0,15.50195,-5611.5
2.3,797.0,7.75194088,-6047.65
1.57,2124.0,1.716831717,-5893.5
2.3,797.0,16.08815621,-6220.5
1.07,937.0,9.5085156,-6326.5
3.6,797.0,17.2513,-4498.5
2.34,1927.0,1.5184299,-6300.5
2.3,797.0,67.0933109601,-5696.8
2.94,1105.0,4.544437773,-5747.5
13.75,1687.0,2.9956348,-6166.5
2.67,1086.0,6.8834055,-6182.5
2.142,797.0,4.302143627,-5118.5
2.09,444.0,56.4349938,-5732.5
2.3,797.0,15.27458613,-5860.48
1.595,797.0,10.3392924,-5933.5
15.90148318,1566.7,3.522475097,-6177.5
2.572,797.0,10.3392924,-4691.5
2.11,1298.0,3.35183158,-6206.5
2.303,797.0,10.3392924,-4770.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,28.46459193,-3884.5
2.3,797.0,10.2820341549,-5015.5
0.863,797.0,10.3392924,-5506.5
2.3,797.0,0.638162933,-5329.46
13.33871,797.0,2.718659,-6098.5
2.251,797.0,10.3392924,-6208.5
1.81,330.0,18.79419535,-3680.5
2.3,797.0,3.0652961,-5611.5
1.2,1317.0,3.93083997,-6036.5
2.3,797.0,986.0,-6073.5
1.675,797.0,10.3392924,-5511.5
2.726,1037.0,4.65382,-5318.5
7.49,797.0,8.368791,-3968.92
2.3,797.0,5.66815821,-5902.5
2.3,797.0,54.40946555,-5577.63
2.3,797.0,25.5638626,-5681.5
1.31,797.0,3.0712,-3653.5
2.12,797.0,8.63847725,-5868.5
1.69,797.0,5.709404918,-4596.5
1.72,804.0,21.10325899,-6481.5
2.3,797.0,26.1363443,-6490.8
2.19,797.0,15.8523,-5611.5
1.76,797.0,242.46712,-5743.5
2.3,797.0,24.7577652,-5917.5
4.71,797.0,42.632,-5611.5
1.83,1124.0,8.93484887,-6686.5
2.3,2375.0,10.3392924,-2836.5
9.97599282,842.0,17.10197,-5523.5
2.32,590.0,27.495606,-5655.5
2.3,797.0,25.38408965,-5670.5
2.564,797.0,10.3392924,-6035.5
2.3,797.0,12.309717,-5611.5
1.22,797.0,10.3392924,-5706.5
2.3,797.0,0.73654625,-5232.5
1.55,797.0,9.478522,-6078.5
2.75,678.0,13.76708539,-5171.5
2.3,797.0,10.3392924,-5611.5
1.191,797.0,15.67756112,-5943.5
1.73,797.0,2.090876,-5749.5
2.41,931.0,20.31047472,-6063.5
1.22,629.0,18.3027248,-5690.5
0.942,797.0,19.5776286,-5506.5
2.3,797.0,0.9283108354,-4333.03
1.52,797.0,9.5085156,-6335.5
2.665,797.0,13.54056874,-5789.5
3.14,335.0,234.244257,-6297.5
1.43839723,797.0,6.66767,-5751.5
3.1,465.0,36.28011,-5213.5
2.3,797.0,82.53460678,-4400.5
1.25,812.0,11.89520511,-6059.5
16.634156,1800.0,2.519961,-6108.5
2.3,797.0,55.01307,-5338.5
1.99,549.0,59.9810586,-6482.5
10.76064,797.0,2.4552339,-3818.5
1.83,1001.0,11.4761013,-6430.5
10.31226224,1522.0,5.051928,-6298.5
14.5,797.0,1.846835,-6350.5
5.36,457.0,49.7701438,-5780.5
1.833,558.89,5.971143,-3808.5
2.755,1029.0,4.65382,-5280.5
1.81,487.0,56.2587885,-6101.5
2.3,797.0,0.766691517,-4796.5
1.664,905.0,11.57797,-5662.5
1.68,455.0,91.3525,-6204.5
1.0,645.0,5.68882689,-4232.5
1.3,1065.0,8.921049,-6532.5
2.3,797.0,1300.0,-5588.5
2.3,797.0,34.2595411222,-5228.5
10.6,797.0,143.213,-5496.5
2.3,1095.0,5.4624,-5633.5
2.95,749.0,5.644915227,-4748.5
2.3,797.0,24.570417869,-5121.0
3.448,797.0,41.1970874,-5000.5
1.68,860.0,10.35857039,-5891.5
1.433,797.0,6.12481814,-6117.5
2.94,805.0,15.965349,-5973.5
2.26,797.0,8.01081478,-3758.5
2.3,797.0,23.9210408,-6708.27
2.3,797.0,1173.0,-5618.5
15.51995468,797.0,1.338231602,-5611.5
2.3,797.0,8.1036441622,-4810.5
1.69599998,797.0,3.648269892,-4767.5
2.44,869.0,9.75193182,-6077.5
2.3,797.0,5.47661312,-4548.5
2.3,561.0,71.4517775,-6146.5
2.4,797.0,8.1453,-5798.5
1.98,1610.0,2.024145594,-5724.5
2.49,797.0,14.16399294,-5568.5
2.3,797.0,433.8,-4923.5
13.46147557,1094.47,6.24622520491,-6130.5
