pl_rade,pl_eqt,pl_orbper,stellar_compatibility,st_spectype_simple,Habitability_Probability
1.187,797.0,10.3392924,-5294.5,G,0.04484757201400539
0.76,797.0,5.10115756,-5562.5,G,0.04484757201400539
0.8,797.0,0.762129261,-5590.5,G,0.04484757201400539
1.423,797.0,0.446578,-5453.5,G,0.04484757201400539
0.807,797.0,10.3392924,-5325.5,G,0.04484757201400539
1.24,797.0,1.796302,-5578.5,G,0.04484757201400539
1.33,797.0,6.029809,-5568.5,G,0.04484757201400539
1.144,797.0,5.25448795,-5249.5,G,0.04484757201400539
0.277,797.0,10.3392924,-5346.5,G,0.04484757201400539
1.15,797.0,6.18666218,-5298.5,G,0.04484757201400539
1.423,797.0,10.3392924,-5363.5,G,0.04484757201400539
0.94,797.0,2.31942009,-5528.5,G,0.04484757201400539
0.675,797.0,9.32807355,-5469.5,G,0.04484757201400539
1.28938413,797.0,12.0999,-5430.84,G,0.04484757201400539
1.32,797.0,2.580827,-5297.5,G,0.04484757201400539
0.64472273,797.0,4.272250175,-5448.5,G,0.04484757201400539
1.15,797.0,4.24261881,-5286.5,G,0.04484757201400539
1.475,797.0,10.3392924,-5437.5,G,0.04484757201400539
0.95,797.0,7.41086267,-5553.5,G,0.04484757201400539
0.276,797.0,13.3669309,-5346.5,G,0.04484757201400539
1.3,797.0,5.26212693,-5441.5,G,0.04484757201400539
0.81,797.0,6.09853672,-5567.5,G,0.04484757201400539
1.051,797.0,0.813166719,-5308.5,G,0.04484757201400539
0.29631048,797.0,13.36731,-5415.5,G,0.04484757201400539
1.34,797.0,9.939632,-5280.5,G,0.04484757201400539
1.12,797.0,1.224866322,-5280.5,G,0.04484757201400539
0.95,797.0,10.3392924,-5400.5,G,0.04484757201400539
1.47,797.0,5.53532955,-5593.5,G,0.04484757201400539
1.161,797.0,10.3392924,-5525.5,G,0.04484757201400539
1.41,797.0,6.37961,-5345.5,G,0.04484757201400539
1.45,797.0,2.470498,-5473.5,G,0.04484757201400539
1.14,797.0,2.50856,-5428.5,G,0.04484757201400539
1.19,797.0,0.974868926,-5466.5,G,0.04484757201400539
1.01,797.0,1.653888,-5386.5,G,0.04484757201400539
1.2,797.0,1.475322314,-5596.5,G,0.04484757201400539
1.46,797.0,10.3392924,-5348.5,G,0.04484757201400539
1.40006712,797.0,1.05979,-5505.5,G,0.04484757201400539
0.61,797.0,0.693842855,-5587.5,G,0.04484757201400539
0.94,797.0,10.3392924,-5495.5,G,0.04484757201400539
0.742,797.0,0.689967832,-4846.5,G,0.044813267307663524
0.82,797.0,0.689967832,-4863.5,G,0.044813267307663524
1.31,797.0,10.3392924,-6057.5,G,0.04475306991697131
1.38,797.0,4.224537,-6029.5,G,0.04475306991697131
1.32048392,797.0,10.5141,-6180.08,G,0.04475306991697131
1.42,797.0,13.61159129,-6207.5,G,0.04475306991697131
1.23,797.0,5.69919514,-5713.5,G,0.04475306991697131
1.378,797.0,10.3392924,-5695.5,G,0.04475306991697131
0.99,797.0,5.629021,-6150.5,G,0.04475306991697131
1.03,797.0,6.791636,-5772.5,G,0.04475306991697131
1.12,797.0,4.12512093,-5823.5,G,0.04475306991697131
1.257,797.0,10.3392924,-6008.5,G,0.04475306991697131
0.954,797.0,1.341555127,-5872.5,G,0.04475306991697131
1.401,797.0,10.3392924,-5869.5,G,0.04475306991697131
1.2,797.0,15.86621821,-6104.5,G,0.04475306991697131
0.91,797.0,2.416601183,-5746.5,G,0.04475306991697131
0.83,797.0,3.6146051,-5878.5,G,0.04475306991697131
0.807,797.0,4.34195123,-5761.5,G,0.04475306991697131
1.11,797.0,0.921032135,-5867.5,G,0.04475306991697131
1.02,797.0,8.457458,-5882.5,G,0.04475306991697131
1.491,797.0,10.3392924,-5882.5,G,0.04475306991697131
1.42,797.0,6.98152703,-6177.5,G,0.04475306991697131
1.306,797.0,10.3392924,-5844.5,G,0.04475306991697131
1.43,797.0,12.758005,-5826.5,G,0.04475306991697131
1.188,797.0,10.3392924,-5916.5,G,0.04475306991697131
1.46,797.0,1.434741564,-5849.5,G,0.04475306991697131
1.25,797.0,3.709213846,-5925.5,G,0.04475306991697131
1.33,797.0,13.32351601,-6153.5,G,0.04475306991697131
1.234,797.0,6.41490515,-5908.5,G,0.04475306991697131
1.34,797.0,6.88734,-5835.5,G,0.04475306991697131
1.08,797.0,5.19556758,-5753.5,G,0.04475306991697131
0.94,797.0,9.60503867,-5862.5,G,0.04475306991697131
0.958,797.0,1.116128999,-5754.5,G,0.04475306991697131
1.48,797.0,3.0255955,-6141.5,G,0.04475306991697131
1.485,797.0,3.254274054,-6022.5,G,0.04475306991697131
1.12,797.0,5.470319,-5826.5,G,0.04475306991697131
1.448,797.0,2.092269993,-5708.5,G,0.04475306991697131
1.16,797.0,11.448708,-6088.5,G,0.04475306991697131
1.04,797.0,6.98471973,-5874.5,G,0.04475306991697131
1.14,797.0,11.8691507,-6083.5,G,0.04475306991697131
0.722,797.0,10.3392924,-6087.5,G,0.04475306991697131
1.32,797.0,2.832652134,-5906.5,G,0.04475306991697131
1.366,797.0,10.3392924,-6140.5,G,0.04475306991697131
1.491,797.0,14.43594397,-6123.5,G,0.04475306991697131
1.247,797.0,11.4485946,-6012.5,G,0.04475306991697131
1.47,797.0,0.8374907,-5706.5,G,0.04475306991697131
1.09,797.0,0.991665274,-6164.5,G,0.04475306991697131
1.34,797.0,6.76284377,-6151.5,G,0.04475306991697131
1.38,797.0,8.921099,-6088.5,G,0.04475306991697131
1.46,797.0,1.791110205,-5855.5,G,0.04475306991697131
1.468,797.0,10.3392924,-5771.5,G,0.04475306991697131
1.12,797.0,2.76122421,-6130.5,G,0.04475306991697131
1.112,797.0,5.59931973,-5943.5,G,0.04475306991697131
1.45,797.0,1.611887177,-5987.5,G,0.04475306991697131
1.067,797.0,10.3392924,-5725.5,G,0.04475306991697131
0.791,797.0,1.419749146,-5964.5,G,0.04475306991697131
1.46,797.0,11.242861,-6088.5,G,0.04475306991697131
0.86,797.0,6.16491696,-5858.5,G,0.04475306991697131
1.45,797.0,4.93886507,-6112.5,G,0.04475306991697131
1.19,797.0,8.719375,-6078.5,G,0.04475306991697131
1.46,797.0,11.03189,-6182.5,G,0.04475306991697131
1.4460734,797.0,3.42392993,-5786.5,G,0.04475306991697131
1.288,797.0,14.5564533,-6014.5,G,0.04475306991697131
1.474,797.0,10.3392924,-5875.5,G,0.04475306991697131
1.284,797.0,10.3392924,-5889.5,G,0.04475306991697131
1.144,797.0,6.79164786,-5787.5,G,0.04475306991697131
1.498,797.0,10.3392924,-6097.5,G,0.04475306991697131
1.244,797.0,3.744439,-5883.5,G,0.04475306991697131
1.36,797.0,1.022678821,-6012.5,G,0.04475306991697131
1.398,797.0,10.3392924,-5752.5,G,0.04475306991697131
1.462,797.0,6.93366476,-5985.5,G,0.04475306991697131
0.92,797.0,0.935118057,-5907.5,G,0.04475306991697131
0.895,797.0,10.3392924,-5721.5,G,0.04475306991697131
0.86,797.0,0.984940167,-5837.5,G,0.04475306991697131
1.071,797.0,10.60052251,-6076.5,G,0.04475306991697131
1.11955354,797.0,8.167360306,-5806.5,G,0.04475306991697131
1.396,797.0,11.32975018,-5885.5,G,0.04475306991697131
1.049,797.0,4.94328533,-5737.5,G,0.04475306991697131
1.29,797.0,4.263742,-6029.5,G,0.04475306991697131
1.258,797.0,8.37160502,-6132.5,G,0.04475306991697131
1.1,797.0,11.62905828,-5890.5,G,0.04475306991697131
1.027,797.0,3.6146051,-5757.5,G,0.04475306991697131
1.437,797.0,1.31184443,-5679.5,G,0.04475306991697131
1.42,797.0,6.84976206,-6144.5,G,0.04475306991697131
0.694,797.0,2.12823928,-5968.5,G,0.04475306991697131
1.169,797.0,9.30989826,-5858.5,G,0.04475306991697131
1.25,797.0,1.638653058,-5733.5,G,0.04475306991697131
1.26,797.0,13.639525,-5697.5,G,0.04475306991697131
1.2,797.0,15.0330105,-5843.5,G,0.04475306991697131
0.89,797.0,6.10960324,-5787.5,G,0.04475306991697131
1.372,797.0,10.3392924,-5941.5,G,0.04475306991697131
1.27,797.0,7.630004,-6043.5,G,0.04475306991697131
1.3,797.0,7.00828076,-6013.5,G,0.04475306991697131
0.98,797.0,10.3392924,-5835.5,G,0.04475306991697131
1.372,797.0,10.3392924,-5698.5,G,0.04475306991697131
0.964,797.0,10.3392924,-5705.5,G,0.04475306991697131
1.5,797.0,12.5094525,-5976.5,G,0.04475306991697131
1.0,797.0,3.61461353,-5679.5,G,0.04475306991697131
1.389,797.0,10.3392924,-5841.5,G,0.04475306991697131
1.003,797.0,2.78815679,-5967.5,G,0.04475306991697131
1.302,797.0,10.3392924,-6013.5,G,0.04475306991697131
0.76,797.0,8.70337044,-6085.5,G,0.04475306991697131
0.91307734,797.0,1.419759989,-5923.5,G,0.04475306991697131
1.067,797.0,10.3392924,-6188.5,G,0.04475306991697131
1.375,797.0,1.208465026,-5814.5,G,0.04475306991697131
1.18,797.0,7.46725407,-6147.5,G,0.04475306991697131
1.344,797.0,1.340597468,-6051.5,G,0.04475306991697131
1.22,797.0,2.50858,-5746.5,G,0.04475306991697131
1.171,797.0,2.99793191,-6016.5,G,0.04475306991697131
1.3,797.0,0.877214,-5818.5,G,0.04475306991697131
1.448,797.0,11.1726994,-5752.5,G,0.04475306991697131
1.38,797.0,10.3392924,-5844.5,G,0.04475306991697131
1.313,797.0,10.3392924,-6028.5,G,0.04475306991697131
1.03,797.0,4.13827595,-6124.5,G,0.04475306991697131
1.35,797.0,5.419026,-5813.5,G,0.04475306991697131
1.465,797.0,10.3392924,-6115.5,G,0.04475306991697131
1.33,797.0,10.3392924,-6085.5,G,0.04475306991697131
1.06,797.0,10.3392924,-6042.5,G,0.04475306991697131
0.78,797.0,0.900376476,-5663.5,G,0.04475306991697131
1.477,797.0,10.3392924,-6079.5,G,0.04475306991697131
1.387,797.0,7.46662197,-6052.5,G,0.04475306991697131
1.22,797.0,4.028751,-6088.5,G,0.04475306991697131
1.317,797.0,0.929906678,-6061.5,G,0.04475306991697131
1.31,797.0,6.41490515,-6021.5,G,0.04475306991697131
0.726,797.0,4.82052932,-6128.5,G,0.04475306991697131
1.031,797.0,7.61760804,-5705.5,G,0.04475306991697131
1.28,797.0,10.34971385,-6178.5,G,0.04475306991697131
1.24,797.0,6.73972381,-5731.5,G,0.04475306991697131
0.86867375,797.0,4.820590019,-6044.5,G,0.04475306991697131
1.059,797.0,10.3392924,-5864.5,G,0.04475306991697131
1.334,797.0,10.3392924,-5842.5,G,0.04475306991697131
1.40575209,797.0,0.877183,-5703.5,G,0.04475306991697131
1.35,797.0,2.508553,-5813.5,G,0.04475306991697131
1.302,797.0,10.3392924,-5845.5,G,0.04475306991697131
1.11,797.0,16.2583586,-5878.5,G,0.04475306991697131
1.258,797.0,10.3392924,-5855.5,G,0.04475306991697131
1.26,797.0,7.63006848,-6060.5,G,0.04475306991697131
1.094,797.0,4.13827595,-5967.5,G,0.04475306991697131
1.452,797.0,10.3392924,-6218.5,G,0.04475306991697131
1.33,797.0,14.613612,-6187.5,G,0.04475306991697131
0.9,797.0,2.78815679,-6124.5,G,0.04475306991697131
1.224,797.0,10.3392924,-4824.5,G,0.044605728159339615
0.753,797.0,10.3392924,-4846.5,G,0.044605728159339615
0.74,797.0,7.415563,-4502.5,G,0.04457061912796392
1.144,268.8,37.42475,-3459.5,G,0.04444416627502736
1.39,288.0,38.09824,-3883.5,G,0.04444416627502736
1.13,820.0,22.79519,-6088.5,G,0.04421505766212643
1.33,747.0,5.71489692,-4924.5,G,0.04322087387105396
0.97945829,740.94,4.46606796561,-4632.37,G,0.04246072442623793
1.28574667,797.0,6.245659828,-4856.5,G,0.04232469825245071
1.182,797.0,0.986787059,-4663.5,G,0.04232469825245071
1.26174569,797.0,5.62012,-4630.61,G,0.04232469825245071
0.98,797.0,3.17323306,-4582.5,G,0.04232469825245071
1.04,797.0,5.18856137,-4660.91,G,0.04232469825245071
0.834,797.0,4.159817122,-4663.5,G,0.04232469825245071
1.35,797.0,6.49441289,-4628.5,G,0.04232469825245071
0.618,797.0,10.3392924,-4907.5,G,0.04232469825245071
0.88,797.0,6.83437001,-4555.5,G,0.04232469825245071
0.86850263,797.0,2.080615,-4718.5,G,0.04232469825245071
1.48,797.0,4.60358,-4780.5,G,0.04232469825245071
1.436,797.0,10.3392924,-4857.5,G,0.04232469825245071
0.94374867,797.0,2.186619997,-4902.5,G,0.04232469825245071
1.332,797.0,5.025598,-4661.5,G,0.04232469825245071
1.33,336.0,15.36812973,-3566.5,M,0.042242019349644284
1.466,404.0,4.8026345,-3223.5,M,0.042242019349644284
0.71,797.0,28.9059687,-4747.5,G,0.04220583044830603
0.851,797.0,10.3392924,-5654.5,G,0.042176069421101345
1.108,797.0,7.84931739,-5657.5,G,0.042176069421101345
1.24,797.0,16.332995,-5210.5,G,0.042176069421101345
0.718,797.0,21.30199109,-5611.5,G,0.042176069421101345
1.36,797.0,1.62,-5611.5,G,0.042176069421101345
1.27,797.0,8.85,-5611.5,G,0.042176069421101345
0.97,797.0,0.73,-5611.5,G,0.042176069421101345
1.48,797.0,0.70531,-5611.5,G,0.042176069421101345
1.081,797.0,15.611223,-5369.5,G,0.042176069421101345
0.834,797.0,4.62333557,-5654.5,G,0.042176069421101345
1.422,797.0,2.508554095,-5654.5,G,0.042176069421101345
1.19,797.0,23.44281,-5762.5,G,0.042176069421101345
1.17,797.0,10.558345,-5629.5,G,0.042176069421101345
1.1,797.0,6.6791,-5611.5,G,0.042176069421101345
1.32,797.0,2.927128,-5615.5,G,0.042176069421101345
0.77,797.0,16.0506213,-5295.5,G,0.042176069421101345
1.22,797.0,2.494206,-5611.5,G,0.042176069421101345
1.08,797.0,1.94,-5611.5,G,0.042176069421101345
0.76,797.0,23.6225913,-5850.5,G,0.042176069421101345
1.323,797.0,10.3392924,-5646.5,G,0.042176069421101345
1.44,797.0,4.50717,-5611.5,G,0.042176069421101345
1.45,797.0,10.05467,-5611.5,G,0.042176069421101345
1.47,797.0,4.16328,-5611.5,G,0.042176069421101345
0.471,797.0,5.28695437,-5611.5,G,0.042176069421101345
1.2,797.0,0.35500744,-5611.5,G,0.042176069421101345
1.03,797.0,23.9802348,-5953.5,G,0.042176069421101345
1.148,797.0,10.3392924,-5611.5,G,0.042176069421101345
1.36,797.0,0.684541,-5611.5,G,0.042176069421101345
1.388,797.0,20.925392,-5846.5,G,0.042176069421101345
1.47,797.0,1.059806,-5611.5,G,0.042176069421101345
1.43,797.0,26.67569,-5500.5,G,0.042176069421101345
0.4532423,797.0,6.189392,-5611.5,G,0.042176069421101345
1.48,797.0,3.96165,-5611.5,G,0.042176069421101345
1.161,797.0,0.669309686,-5611.5,G,0.042176069421101345
1.23,797.0,10.35,-5611.5,G,0.042176069421101345
1.5,797.0,13.848,-5611.5,G,0.042176069421101345
1.239,797.0,17.9133739,-5518.5,G,0.042176069421101345
1.3,797.0,20.925392,-5954.5,G,0.042176069421101345
1.34,797.0,10.31173752,-5611.5,G,0.042176069421101345
1.121,797.0,10.3392924,-5631.5,G,0.042176069421101345
1.43,797.0,15.09,-5611.5,G,0.042176069421101345
1.0,797.0,20.3505213,-5837.5,G,0.042176069421101345
0.82,797.0,0.961916,-5611.5,G,0.042176069421101345
0.68,797.0,21.30199109,-5372.5,G,0.042176069421101345
1.5,797.0,1.543041,-5611.5,G,0.042176069421101345
1.17,797.0,10.312,-5611.5,G,0.042176069421101345
1.445,797.0,8.71982853,-5611.5,G,0.042176069421101345
1.112,797.0,5.59931973,-5611.5,G,0.042176069421101345
1.407,797.0,1.422602,-5611.5,G,0.042176069421101345
1.3,797.0,9.387,-5611.5,G,0.042176069421101345
1.3,797.0,2.219225,-5611.5,G,0.042176069421101345
1.327,797.0,9.2206889,-5654.5,G,0.042176069421101345
0.784,797.0,6.09853672,-5611.5,G,0.042176069421101345
1.36,797.0,0.93,-5611.5,G,0.042176069421101345
0.8,797.0,7.416,-5611.5,G,0.042176069421101345
1.095,797.0,10.3392924,-5611.5,G,0.042176069421101345
0.64,797.0,10.31,-5611.5,G,0.042176069421101345
1.18,372.0,20.61867,-4045.5,G,0.0419338807360433
1.32,797.0,3.88689525,-6339.5,G,0.041922116372389795
1.442,797.0,10.3392924,-6328.5,G,0.041922116372389795
0.995,797.0,10.3392924,-6296.5,G,0.041922116372389795
1.31,797.0,9.18247194,-6312.5,G,0.041922116372389795
1.296,797.0,5.03728015,-6384.5,G,0.041922116372389795
1.31,797.0,7.12811928,-6337.5,G,0.041922116372389795
1.03,797.0,6.11786898,-6300.5,G,0.041922116372389795
1.16,797.0,1.29123275,-6297.5,G,0.041922116372389795
1.03,705.0,19.57706,-5464.5,G,0.04098464633932604
1.46,772.0,6.503227,-5192.5,G,0.04098464633932604
1.5,496.0,24.27684,-5512.5,G,0.04098464633932604
0.71,562.0,21.30199109,-5415.5,G,0.04098464633932604
1.03,629.0,19.57709,-5441.5,G,0.04098464633932604
1.39,626.0,17.9134215,-5433.5,G,0.04098464633932604
1.5,564.0,19.96367208,-5248.5,G,0.04098464633932604
1.3,619.0,15.9956114,-5139.5,G,0.04098464633932604
0.61,797.0,0.1768913,-3582.5,G,0.040571946727356444
1.116,797.0,1.510826,-2564.5,G,0.040571946727356444
1.097,797.0,2.421937,-2564.5,G,0.040571946727356444
1.49,802.0,3.290114076,-4482.5,G,0.03992785691991125
1.3,581.0,10.45854,-4696.5,G,0.03982591958073586
1.39,797.0,22.407,-3818.5,G,0.03974440210686268
1.06180894,797.0,2.494161,-4526.5,G,0.039570619127963925
0.403,797.0,3.6001053,-5044.5,K,0.03943978734291987
0.497,797.0,4.5458841,-5044.5,K,0.03943978734291987
1.09,797.0,15.995622,-4953.5,G,0.03941229695282926
1.035,797.0,15.9956114,-4953.5,G,0.03941229695282926
1.02968,581.0,11.3071786,-4463.5,G,0.039299075890541234
0.59,788.0,9.3281912,-5523.5,G,0.038656148932230086
1.36,789.0,6.07032548,-5074.5,G,0.038656148932230086
1.45,792.0,7.62634063,-5139.5,G,0.03831568469526843
0.79,460.0,27.4537294,-4810.5,G,0.038220873871053954
1.45,702.0,8.34819209,-4999.5,G,0.038220873871053954
1.5,678.0,10.39986173,-4961.5,G,0.038220873871053954
0.98,503.0,16.09227518,-4655.5,G,0.038220873871053954
0.95,673.0,9.74048508,-5049.5,G,0.038220873871053954
1.45,1839.0,3.70429015,-6730.5,G,0.037904755840697385
1.25,797.0,31.3888,-5611.5,G,0.037884746237450445
0.39,799.0,4.545878442,-5030.5,G,0.03783125510451844
1.27,798.0,5.94220998,-4920.5,G,0.03724460919074207
0.7,797.0,28.906009,-4659.5,G,0.037205830448306026
1.03283226,797.0,15.57129955,-3870.5,G,0.03704529249679206
0.75,797.0,16.092361,-4659.5,G,0.03649715363195693
1.42,793.0,8.10938,-5557.5,G,0.03629095377773215
0.95,655.0,23.4432353,-5760.5,G,0.03598464633932605
1.45,749.0,8.70181574,-5293.5,G,0.03598464633932605
0.27,656.0,13.3669309,-5415.5,G,0.03598464633932605
1.5,769.0,25.2630268,-6430.5,G,0.03598464633932605
1.39,695.0,16.5861762,-5878.5,G,0.03598464633932605
0.81,630.0,13.0600422,-5166.5,G,0.03598464633932605
1.27,644.0,17.9133739,-5693.5,G,0.03598464633932605
1.25,583.0,16.33269854,-5236.5,G,0.03598464633932605
0.94,774.0,16.25831,-5911.5,G,0.03598464633932605
1.12,729.0,12.09997831,-5691.5,G,0.03598464633932605
1.38,676.0,9.939543,-5233.5,G,0.03598464633932605
1.08,760.0,15.0330105,-6031.5,G,0.03598464633932605
0.66,777.0,6.88729828,-5236.5,G,0.03598464633932605
1.44,667.0,23.1274171,-5863.5,G,0.03598464633932605
1.31,649.0,23.9800854,-5852.5,G,0.03598464633932605
0.94,600.0,14.009463,-5186.5,G,0.03598464633932605
1.21,714.0,13.93072278,-5793.5,G,0.03598464633932605
0.755,615.0,21.301848,-5355.5,G,0.03598464633932605
1.35,598.0,26.0841212,-6081.5,G,0.03598464633932605
1.26,638.0,12.3102846,-5175.5,G,0.03598464633932605
1.36,672.0,23.12748644,-5928.5,G,0.03598464633932605
1.21,715.0,16.35834,-5981.5,G,0.03598464633932605
0.91,693.0,15.611223,-5464.5,G,0.03598464633932605
1.27,788.0,10.41729,-5815.5,G,0.03598464633932605
0.76,679.0,23.6225913,-6135.5,G,0.03598464633932605
1.36,665.0,25.661658,-6093.5,G,0.03598464633932605
1.37,750.0,8.70179611,-5293.5,G,0.03598464633932605
0.3098,718.0,13.36702,-5355.5,G,0.03598464633932605
1.15,665.0,16.726052,-5781.5,G,0.03598464633932605
1.42,740.0,23.47794,-6390.5,G,0.03598464633932605
1.41,666.0,26.69376,-6272.5,G,0.03598464633932605
1.48,570.0,27.5722742,-5975.5,G,0.03598464633932605
1.18,629.0,22.59848,-5887.5,G,0.03598464633932605
1.4,598.0,26.0840594,-6079.5,G,0.03598464633932605
1.3,712.0,11.82913,-5610.5,G,0.03598464633932605
0.89,715.0,12.73726137,-5648.5,G,0.03598464633932605
1.45,636.0,14.5123099,-5378.5,G,0.03598464633932605
1.46,783.0,14.0329154,-6061.5,G,0.03598464633932605
1.3,740.0,23.44194,-5984.5,G,0.03598464633932605
1.31,710.0,8.25981532,-5106.5,G,0.03598464633932605
1.33,787.0,11.89520436,-5647.5,G,0.03598464633932605
1.3,670.0,22.5968256,-5608.5,G,0.03598464633932605
1.5,769.0,25.2630268,-6430.5,G,0.03598464633932605
1.44,765.0,20.0984215,-6271.5,G,0.03598464633932605
0.84,677.0,15.0217983,-5617.5,G,0.03598464633932605
1.29,764.0,12.9460978,-6056.5,G,0.03598464633932605
1.14,699.0,11.87456832,-5576.5,G,0.03598464633932605
1.39,631.0,25.09852783,-5825.5,G,0.03598464633932605
1.41,738.0,18.01017554,-5919.5,G,0.03598464633932605
1.3,592.0,23.198681,-5715.5,G,0.03598464633932605
1.38,730.0,20.925392,-5819.5,G,0.03598464633932605
1.26,700.0,13.26084292,-5630.5,G,0.03598464633932605
1.32,773.0,10.9295461,-5794.5,G,0.03598464633932605
1.06,753.0,10.7770462,-5453.5,G,0.03598464633932605
1.08,689.0,27.4785572,-6298.5,G,0.03598464633932605
1.31,669.0,26.6951659,-6084.5,G,0.03598464633932605
1.4,706.0,26.6951944,-6084.5,G,0.03598464633932605
1.29,725.0,27.2111385,-5971.5,G,0.03598464633932605
1.2,620.0,21.5262569,-5605.5,G,0.03598464633932605
0.67,770.0,9.88736112,-5682.5,G,0.03598464633932605
1.48,775.0,25.369116,-6342.5,G,0.03598464633932605
1.41,734.0,9.08237046,-5352.5,G,0.03598464633932605
0.88,624.0,20.6577602,-5495.5,G,0.03598464633932605
1.15,770.0,16.2254649,-5953.5,G,0.03598464633932605
1.32,773.0,10.9295461,-5794.5,G,0.03598464633932605
1.39,623.0,18.0540381,-5574.5,G,0.03598464633932605
1.45,741.0,12.6450451,-5605.5,G,0.03598464633932605
0.76,679.0,23.6225913,-6135.5,G,0.03598464633932605
0.77,674.0,21.1875846,-6336.5,G,0.03598464633932605
1.46,719.0,19.7383913,-5895.5,G,0.03598464633932605
1.36,621.0,21.5262958,-5605.5,G,0.03598464633932605
1.07,789.0,9.0194714,-5773.5,G,0.03598464633932605
1.39,695.0,16.5861762,-5878.5,G,0.03598464633932605
1.0,695.0,20.3505213,-5950.5,G,0.03598464633932605
1.26,638.0,12.3102846,-5175.5,G,0.03598464633932605
1.2,716.0,15.3317018,-6026.5,G,0.03598464633932605
1.49,734.0,13.06076688,-5828.5,G,0.03598464633932605
1.41,734.0,9.08237046,-5352.5,G,0.03598464633932605
1.01,515.0,3.621387,-3515.5,M,0.035847732912696245
1.395,797.0,10.3392924,-4400.5,G,0.03568393017882689
1.441,797.0,10.3392924,-4261.5,G,0.03568393017882689
0.96,797.0,1.86511477,-3167.5,G,0.03557194672735644
0.67,797.0,1.86511236,-3256.5,G,0.03557194672735644
0.57,450.0,1.865169,-3066.5,M,0.03536029313762026
0.79,414.0,28.9060526,-4655.5,G,0.03533566237124819
1.18,797.0,110.2869374,-6021.5,G,0.035
1.25,609.0,10.45839865,-4639.5,G,0.034825919580735866
1.11,739.0,6.24563503,-4857.5,G,0.034825919580735866
0.63,719.0,7.07136119,-4898.5,G,0.034825919580735866
1.44,631.0,9.45889,-4840.5,G,0.034825919580735866
1.33,737.0,5.714890717,-4795.5,G,0.034825919580735866
1.34,634.0,10.311732,-4906.5,G,0.034825919580735866
0.54,792.0,5.286978,-4906.5,G,0.03448545534377421
1.07,824.0,17.2654644,-6393.5,G,0.034215057662126444
1.07,824.0,17.2654644,-6393.5,G,0.034215057662126444
1.4,1052.0,14.6134251,-6733.5,G,0.033992838906661584
1.4,1052.0,14.6134251,-6733.5,G,0.033992838906661584
1.37,791.0,12.75802811,-5825.5,G,0.03361945118482811
1.08,791.0,15.0447198,-5932.5,G,0.03361945118482811
1.24654784,649.33,0.85737269789,-3096.5,G,0.03353892644572521
0.918,251.3,6.099615,-2557.5,G,0.03353892644572521
1.281,790.0,7.06005,-5031.5,G,0.033527181309460065
1.32,419.0,22.4764425,-4558.5,G,0.033220873871053956
1.39,564.0,12.90475463,-4708.5,G,0.033220873871053956
0.4,721.0,6.18940639,-5030.5,G,0.033220873871053956
1.4,744.0,7.28116667,-5006.5,G,0.033220873871053956
1.33,508.0,16.9347748,-4648.5,G,0.033220873871053956
0.51,620.0,9.74048418,-5030.5,G,0.033220873871053956
1.47,661.0,6.1799844,-4930.5,G,0.033220873871053956
